neet_score,neet_ai_rank
447,134333
447,134338
447,134355
447,134367
447,134373
447,134380
447,134406
447,134414
447,134460
447,134506
447,134510
447,134513
447,134520
447,134607
447,134638
447,134640
447,134661
447,134664
447,134707
447,134721
447,134750
447,134753
447,134770
447,134786
447,134789
447,134809
447,134822
447,134848
447,134850
447,134851
447,134885
447,134962
447,134979
447,134983
447,135018
447,135107
447,135149
447,135153
447,135184
447,135195
447,135201
447,135245
447,135274
447,135279
447,135282
447,135305
446,135351
446,135352
446,135433
446,135442
446,135463
446,135496
446,135522
446,135524
446,135532
446,135541
446,135546
446,135558
446,135562
446,135571
446,135593
446,135660
446,135663
446,135669
446,135683
446,135751
446,135766
446,135775
446,135791
446,135826
446,135837
446,135846
446,135853
446,135868
446,135935
446,136011
446,136022
446,136028
446,136045
446,136060
446,136068
446,136084
446,136110
446,136112
446,136137
446,136138
446,136242
446,136251
446,136269
446,136275
446,136329
446,136332
446,136333
446,136340
445,136357
445,136372
445,136375
445,136383
445,136409
445,136420
445,136423
445,136431
445,136435
445,136438
445,136440
445,136461
445,136529
445,136533
445,136540
445,136554
445,136572
445,136610
445,136612
445,136617
445,136621
445,136649
445,136656
445,136703
445,136704
445,136706
445,136729
445,136747
445,136764
445,136769
445,136801
445,136804
445,136874
445,136897
445,136931
445,136950
445,136955
445,136965
445,136966
445,136985
445,136987
445,136989
445,137040
445,137062
445,137080
445,137089
445,137090
445,137097
445,137100
445,137128
445,137137
445,137153
445,137179
445,137197
445,137239
445,137242
445,137247
445,137258
445,137265
445,137285
445,137310
445,137326
445,137367
444,137437
444,137447
444,137473
444,137485
444,137506
444,137541
444,137546
444,137557
444,137578
444,137582
444,137596
444,137602
444,137603
444,137651
444,137657
444,137659
444,137665
444,137666
444,137703
444,137743
444,137784
444,137805
444,137808
444,137811
444,137836
444,137843
444,137873
444,137892
444,137930
444,137933
444,137939
444,137955
444,138037
444,138084
444,138149
444,138165
444,138195
444,138198
444,138199
444,138207
444,138209
444,138212
444,138215
444,138258
444,138311
444,138325
444,138326
444,138363
444,138390
443,138406
443,138409
443,138413
443,138414
443,138422
443,138445
443,138447
443,138452
443,138461
443,138497
443,138503
443,138523
443,138533
443,138557
443,138561
443,138572
443,138581
443,138582
443,138583
443,138598
443,138613
443,138631
443,138637
443,138670
443,138681
443,138688
443,138696
443,138723
443,138728
443,138761
443,138763
443,138773
443,138792
443,138793
443,138805
443,138808
443,138847
443,138890
443,138905
443,138970
443,138978
443,138989
443,138997
443,139005
443,139009
443,139027
443,139074
443,139077
443,139114
443,139123
443,139124
443,139126
443,139129
443,139175
443,139238
443,139251
443,139292
443,139293
443,139299
443,139300
443,139308
443,139328
443,139340
443,139347
443,139363
443,139365
443,139373
443,139374
443,139402
442,139438
442,139456
442,139468
442,139470
442,139471
442,139506
442,139509
442,139510
442,139519
442,139522
442,139538
442,139541
442,139578
442,139580
442,139653
442,139676
442,139685
442,139706
442,139718
442,139735
442,139738
442,139774
442,139786
442,139790
442,139809
442,139815
442,139831
442,139848
442,139854
442,139861
442,139888
442,139898
442,139972
442,139996
442,140022
442,140035
442,140038
442,140042
442,140050
442,140073
442,140092
442,140096
442,140107
442,140127
442,140145
442,140147
442,140183
442,140293
442,140333
442,140346
442,140413
441,140451
441,140459
441,140486
441,140512
441,140601
441,140613
441,140628
441,140630
441,140634
441,140645
441,140669
441,140701
441,140718
441,140725
441,140757
441,140789
441,140793
441,140800
441,140820
441,140825
441,140835
441,140863
441,140865
441,140872
441,140899
441,140903
441,140958
441,140985
441,140988
441,141001
441,141003
441,141007
441,141047
441,141067
441,141155
441,141158
441,141162
441,141204
441,141213
441,141232
441,141267
441,141305
441,141335
441,141339
441,141342
441,141371
441,141374
441,141384
441,141414
441,141424
441,141443
441,141449
441,141460
440,141477
440,141482
440,141501
440,141508
440,141541
440,141542
440,141585
440,141599
440,141610
440,141627
440,141643
440,141696
440,141710
440,141747
440,141762
440,141764
440,141771
440,141780
440,141799
440,141820
440,141845
440,141854
440,141866
440,141873
440,141897
440,141902
440,141941
440,141947
440,141967
440,141968
440,141997
440,142002
440,142052
440,142096
440,142117
440,142122
440,142127
440,142150
440,142157
440,142165
440,142189
440,142231
440,142233
440,142239
440,142259
440,142265
440,142335
440,142353
440,142371
440,142375
440,142379
440,142390
440,142463
440,142469
440,142472
440,142480
440,142505
440,142518
439,142575
439,142581
439,142623
439,142657
439,142661
439,142686
439,142691
439,142700
439,142708
439,142722
439,142726
439,142739
439,142755
439,142777
439,142807
439,142813
439,142819
439,142820
439,142869
439,142878
439,142910
439,142916
439,142928
439,142937
439,142944
439,142968
439,143049
439,143077
439,143092
439,143106
439,143124
439,143138
439,143142
439,143152
439,143182
439,143183
439,143211
439,143217
439,143221
439,143247
439,143289
439,143309
439,143314
439,143325
439,143326
439,143348
439,143358
439,143395
439,143409
439,143418
439,143498
439,143500
439,143535
439,143539
438,143567
438,143576
438,143578
438,143582
438,143598
438,143654
438,143663
438,143676
438,143688
438,143714
438,143727
438,143742
438,143752
438,143763
438,143775
438,143782
438,143822
438,143854
438,143861
438,143867
438,143954
438,143955
438,143978
438,143983
438,144030
438,144039
438,144065
438,144068
438,144079
438,144080
438,144123
438,144125
438,144138
438,144150
438,144156
438,144175
438,144235
438,144238
438,144319
438,144343
438,144347
438,144365
438,144393
438,144402
438,144407
438,144443
438,144446
438,144460
438,144503
438,144506
438,144520
438,144526
438,144537
437,144548
437,144551
437,144553
437,144568
437,144572
437,144584
437,144586
437,144595
437,144607
437,144619
437,144640
437,144660
437,144690
437,144733
437,144743
437,144749
437,144761
437,144763
437,144782
437,144810
437,144829
437,144844
437,144904
437,144915
437,144919
437,144938
437,144981
437,144987
437,145008
437,145024
437,145066
437,145111
437,145135
437,145163
437,145181
437,145206
437,145215
437,145239
437,145241
437,145278
437,145312
437,145314
437,145320
437,145350
437,145383
437,145404
437,145426
437,145436
437,145451
437,145453
437,145457
437,145462
436,145541
436,145548
436,145555
436,145558
436,145563
436,145568
436,145579
436,145581
436,145610
436,145623
436,145624
436,145687
436,145691
436,145745
436,145747
436,145757
436,145760
436,145763
436,145778
436,145790
436,145824
436,145860
436,145863
436,145880
436,145885
436,145892
436,145900
436,145934
436,145967
436,145971
436,145979
436,145999
436,146060
436,146067
436,146073
436,146075
436,146076
436,146091
436,146103
436,146112
436,146141
436,146152
436,146179
436,146187
436,146208
436,146211
436,146212
436,146231
436,146255
436,146258
436,146288
436,146294
436,146295
436,146301
436,146306
436,146360
436,146395
436,146415
436,146450
436,146487
436,146489
435,146521
435,146541
435,146571
435,146584
435,146585
435,146595
435,146596
435,146606
435,146637
435,146640
435,146650
435,146665
435,146679
435,146685
435,146701
435,146750
435,146771
435,146799
435,146815
435,146837
435,146842
435,146850
435,146931
435,146991
435,146992
435,146996
435,147032
435,147067
435,147069
435,147111
435,147139
435,147143
435,147147
435,147154
435,147157
435,147162
435,147196
435,147231
435,147245
435,147247
435,147314
435,147325
435,147352
435,147380
435,147431
435,147458
435,147489
435,147521
435,147570
435,147587
435,147597
434,147619
434,147662
434,147680
434,147712
434,147729
434,147770
434,147777
434,147778
434,147785
434,147789
434,147799
434,147831
434,147851
434,147866
434,147877
434,147907
434,147919
434,147950
434,147951
434,147981
434,148004
434,148020
434,148032
434,148055
434,148074
434,148105
434,148118
434,148137
434,148144
434,148152
434,148161
434,148170
434,148206
434,148207
434,148227
434,148237
434,148273
434,148293
434,148300
434,148305
434,148316
434,148338
434,148351
434,148366
434,148404
434,148415
434,148463
434,148480
434,148517
434,148523
434,148546
434,148572
434,148576
434,148589
434,148606
433,148673
433,148677
433,148684
433,148692
433,148707
433,148770
433,148786
433,148809
433,148816
433,148824
433,148897
433,148943
433,148950
433,148989
433,149002
433,149015
433,149019
433,149046
433,149061
433,149063
433,149078
433,149085
433,149127
433,149128
433,149129
433,149145
433,149166
433,149180
433,149206
433,149226
433,149229
433,149241
433,149244
433,149250
433,149261
433,149278
433,149284
433,149292
433,149295
433,149343
433,149432
433,149444
433,149446
433,149475
433,149482
433,149504
433,149525
433,149528
433,149556
433,149598
433,149600
433,149628
433,149637
433,149671
432,149690
432,149708
432,149715
432,149761
432,149801
432,149812
432,149818
432,149822
432,149830
432,149833
432,149846
432,149855
432,149879
432,149918
432,149971
432,149989
432,149996
432,150024
432,150048
432,150056
432,150083
432,150087
432,150090
432,150129
432,150174
432,150181
432,150182
432,150187
432,150211
432,150231
432,150235
432,150256
432,150264
432,150315
432,150325
432,150340
432,150406
432,150415
432,150419
432,150440
432,150455
432,150462
432,150477
432,150504
432,150505
432,150594
432,150606
432,150608
432,150612
432,150648
432,150659
432,150665
432,150668
432,150669
432,150700
432,150711
432,150715
432,150723
432,150750
431,150756
431,150758
431,150782
431,150799
431,150856
431,150857
431,150873
431,150897
431,150905
431,150925
431,150937
431,150955
431,150980
431,150984
431,151007
431,151014
431,151015
431,151052
431,151095
431,151115
431,151127
431,151143
431,151152
431,151170
431,151178
431,151197
431,151265
431,151283
431,151286
431,151320
431,151339
431,151354
431,151370
431,151380
431,151400
431,151435
431,151454
431,151463
431,151471
431,151475
431,151510
431,151537
431,151539
431,151578
431,151590
431,151623
431,151630
431,151681
431,151717
431,151755
431,151761
431,151768
431,151780
430,151823
430,151831
430,151832
430,151835
430,151865
430,151870
430,151911
430,151977
430,151988
430,151994
430,152018
430,152022
430,152039
430,152074
430,152110
430,152115
430,152184
430,152188
430,152194
430,152195
430,152279
430,152285
430,152336
430,152346
430,152388
430,152392
430,152406
430,152431
430,152497
430,152521
430,152539
430,152579
430,152588
430,152634
430,152645
430,152649
430,152716
430,152722
430,152726
430,152771
430,152805
430,152824
430,152825
429,152870
429,152884
429,152896
429,152920
429,152933
429,152948
429,152949
429,152953
429,152957
429,152983
429,153004
429,153052
429,153076
429,153087
429,153088
429,153091
429,153099
429,153101
429,153136
429,153210
429,153211
429,153222
429,153223
429,153249
429,153250
429,153262
429,153285
429,153345
429,153349
429,153364
429,153392
429,153397
429,153407
429,153414
429,153432
429,153446
429,153471
429,153485
429,153502
429,153503
429,153506
429,153514
429,153526
429,153535
429,153540
429,153560
429,153564
429,153588
429,153612
429,153615
429,153618
429,153638
429,153678
429,153744
429,153753
429,153766
429,153776
429,153787
429,153795
429,153798
429,153808
429,153833
428,153876
428,153885
428,153890
428,153908
428,153914
428,153915
428,153918
428,153930
428,153969
428,153981
428,153982
428,153991
428,154006
428,154009
428,154042
428,154059
428,154064
428,154081
428,154113
428,154129
428,154144
428,154145
428,154147
428,154196
428,154240
428,154253
428,154263
428,154267
428,154269
428,154293
428,154331
428,154332
428,154344
428,154452
428,154472
428,154484
428,154523
428,154528
428,154576
428,154587
428,154589
428,154616
428,154686
428,154694
428,154698
428,154701
428,154710
428,154732
428,154738
428,154751
428,154752
428,154772
428,154809
428,154810
428,154833
427,154875
427,154879
427,154884
427,154912
427,154945
427,154955
427,155003
427,155023
427,155047
427,155088
427,155092
427,155108
427,155114
427,155116
427,155122
427,155210
427,155240
427,155271
427,155285
427,155324
427,155385
427,155406
427,155411
427,155483
427,155485
427,155488
427,155505
427,155531
427,155547
427,155548
427,155556
427,155568
427,155584
427,155587
427,155606
427,155609
427,155626
427,155629
427,155637
427,155687
427,155707
427,155709
427,155716
427,155735
427,155744
427,155754
427,155808
427,155840
427,155849
427,155853
426,155870
426,155883
426,155933
426,155960
426,156004
426,156041
426,156067
426,156083
426,156087
426,156098
426,156138
426,156163
426,156174
426,156182
426,156202
426,156258
426,156300
426,156320
426,156374
426,156389
426,156444
426,156494
426,156508
426,156509
426,156529
426,156563
426,156602
426,156607
426,156616
426,156617
426,156630
426,156631
426,156656
426,156693
426,156710
426,156718
426,156719
426,156734
426,156785
426,156794
426,156820
426,156822
426,156825
426,156878
426,156901
426,156916
426,156918
425,156972
425,156987
425,156988
425,156993
425,157006
425,157032
425,157045
425,157050
425,157051
425,157053
425,157107
425,157129
425,157137
425,157152
425,157159
425,157166
425,157196
425,157199
425,157200
425,157201
425,157223
425,157258
425,157265
425,157271
425,157274
425,157285
425,157300
425,157322
425,157324
425,157351
425,157360
425,157388
425,157392
425,157394
425,157403
425,157406
425,157417
425,157438
425,157440
425,157441
425,157443
425,157465
425,157500
425,157501
425,157530
425,157561
425,157579
425,157591
425,157593
425,157594
425,157599
425,157707
425,157723
425,157785
425,157792
425,157829
425,157856
425,157889
425,157894
425,157904
425,157913
425,157926
425,157929
425,157931
425,158040
425,158052
425,158061
424,158125
424,158130
424,158141
424,158165
424,158166
424,158202
424,158203
424,158246
424,158286
424,158295
424,158308
424,158316
424,158327
424,158372
424,158381
424,158409
424,158418
424,158428
424,158430
424,158432
424,158436
424,158441
424,158457
424,158460
424,158477
424,158480
424,158484
424,158496
424,158516
424,158523
424,158533
424,158544
424,158545
424,158550
424,158572
424,158582
424,158585
424,158589
424,158601
424,158603
424,158611
424,158633
424,158652
424,158655
424,158675
424,158678
424,158684
424,158715
424,158719
424,158720
424,158730
424,158736
424,158751
424,158755
424,158763
424,158769
424,158770
424,158783
424,158797
424,158805
424,158819
424,158822
424,158862
424,158872
424,158875
424,158877
424,158885
424,158912
424,158933
424,158951
424,158970
424,158991
424,159006
424,159018
424,159047
424,159076
424,159078
424,159086
424,159099
424,159109
423,159141
423,159147
423,159154
423,159190
423,159211
423,159214
423,159227
423,159239
423,159246
423,159252
423,159325
423,159358
423,159372
423,159388
423,159404
423,159422
423,159435
423,159464
423,159470
423,159478
423,159479
423,159520
423,159557
423,159575
423,159581
423,159602
423,159615
423,159624
423,159670
423,159691
423,159703
423,159716
423,159719
423,159728
423,159732
423,159765
423,159795
423,159877
423,159878
423,159879
423,159884
423,159885
423,159903
423,159937
423,159989
423,160034
423,160045
423,160056
423,160060
423,160066
423,160074
423,160111
423,160117
423,160128
423,160170
423,160196
423,160197
422,160215
422,160259
422,160266
422,160272
422,160286
422,160335
422,160344
422,160351
422,160357
422,160365
422,160369
422,160387
422,160416
422,160435
422,160438
422,160450
422,160471
422,160480
422,160503
422,160513
422,160515
422,160588
422,160605
422,160621
422,160622
422,160623
422,160634
422,160635
422,160673
422,160681
422,160690
422,160727
422,160730
422,160736
422,160739
422,160747
422,160751
422,160754
422,160761
422,160774
422,160796
422,160822
422,160852
422,160853
422,160870
422,160879
422,160937
422,160967
422,160986
422,161032
422,161041
422,161048
422,161053
422,161087
422,161131
422,161133
422,161139
422,161151
422,161168
422,161191
422,161193
422,161227
421,161252
421,161258
421,161262
421,161269
421,161291
421,161301
421,161348
421,161356
421,161393
421,161394
421,161398
421,161410
421,161435
421,161497
421,161503
421,161554
421,161555
421,161584
421,161596
421,161598
421,161607
421,161621
421,161637
421,161662
421,161667
421,161676
421,161687
421,161759
421,161798
421,161819
421,161846
421,161873
421,161904
421,161932
421,161947
421,161960
421,161996
421,162029
421,162031
421,162157
421,162177
421,162178
421,162216
421,162232
421,162248
421,162255
421,162259
421,162260
420,162330
420,162342
420,162389
420,162413
420,162468
420,162470
420,162519
420,162534
420,162548
420,162566
420,162574
420,162583
420,162592
420,162610
420,162627
420,162640
420,162660
420,162686
420,162704
420,162714
420,162731
420,162747
420,162749
420,162773
420,162781
420,162815
420,162822
420,162825
420,162843
420,162857
420,162871
420,162874
420,162883
420,162899
420,162904
420,162911
420,162919
420,162920
420,162943
420,162971
420,162978
420,162982
420,162983
420,162988
420,162992
420,163011
420,163059
420,163084
420,163124
420,163136
420,163146
420,163166
420,163199
420,163239
420,163254
420,163265
420,163286
420,163301
420,163379
420,163390
420,163415
419,163437
419,163459
419,163483
419,163484
419,163522
419,163544
419,163551
419,163568
419,163585
419,163604
419,163617
419,163620
419,163625
419,163649
419,163662
419,163667
419,163703
419,163718
419,163719
419,163722
419,163723
419,163726
419,163735
419,163757
419,163780
419,163793
419,163840
419,163870
419,163881
419,163891
419,163892
419,163918
419,163929
419,163930
419,163935
419,163984
419,164003
419,164013
419,164051
419,164069
419,164074
419,164086
419,164139
419,164179
419,164197
419,164198
419,164204
419,164215
419,164219
419,164240
419,164261
419,164265
419,164295
419,164314
419,164326
419,164404
419,164484
418,164492
418,164498
418,164534
418,164565
418,164598
418,164620
418,164627
418,164637
418,164639
418,164646
418,164655
418,164671
418,164684
418,164691
418,164695
418,164723
418,164740
418,164742
418,164747
418,164762
418,164780
418,164800
418,164803
418,164817
418,164834
418,164878
418,164920
418,164931
418,164941
418,164945
418,164950
418,164951
418,164962
418,164976
418,165012
418,165049
418,165065
418,165067
418,165085
418,165092
418,165111
418,165115
418,165129
418,165130
418,165147
418,165150
418,165161
418,165174
418,165179
418,165182
418,165199
418,165262
418,165266
418,165271
418,165301
418,165320
418,165327
418,165389
418,165402
418,165409
418,165420
418,165457
418,165460
418,165521
417,165573
417,165585
417,165589
417,165610
417,165618
417,165622
417,165641
417,165646
417,165655
417,165668
417,165673
417,165718
417,165736
417,165760
417,165773
417,165809
417,165852
417,165855
417,165888
417,165910
417,165944
417,166021
417,166043
417,166046
417,166074
417,166085
417,166105
417,166117
417,166134
417,166158
417,166171
417,166177
417,166191
417,166193
417,166253
417,166260
417,166261
417,166297
417,166342
417,166377
417,166398
417,166415
417,166417
417,166448
417,166462
417,166492
417,166512
417,166517
417,166542
417,166554
417,166561
417,166577
417,166594
417,166617
417,166623
417,166641
417,166660
417,166662
417,166667
417,166673
416,166680
416,166757
416,166775
416,166800
416,166809
416,166813
416,166819
416,166853
416,166856
416,166867
416,166876
416,166886
416,166896
416,166917
416,166929
416,166984
416,166989
416,166998
416,167041
416,167086
416,167106
416,167111
416,167114
416,167132
416,167147
416,167166
416,167187
416,167199
416,167279
416,167283
416,167296
416,167308
416,167321
416,167344
416,167361
416,167364
416,167373
416,167379
416,167406
416,167415
416,167432
416,167470
416,167482
416,167520
416,167553
416,167571
416,167583
416,167610
416,167619
416,167644
416,167694
416,167717
416,167737
416,167767
416,167771
416,167778
416,167785
416,167804
415,167848
415,167856
415,167865
415,167927
415,167978
415,168029
415,168037
415,168046
415,168055
415,168059
415,168067
415,168075
415,168093
415,168123
415,168152
415,168156
415,168170
415,168205
415,168207
415,168208
415,168209
415,168213
415,168224
415,168254
415,168324
415,168329
415,168340
415,168341
415,168359
415,168362
415,168366
415,168416
415,168420
415,168455
415,168483
415,168504
415,168511
415,168512
415,168532
415,168534
415,168576
415,168577
415,168588
415,168612
415,168618
415,168676
415,168686
415,168706
415,168721
415,168782
415,168791
415,168817
415,168837
415,168846
415,168855
415,168856
415,168857
415,168862
415,168882
415,168920
415,168924
415,168929
415,168934
415,168954
415,168964
415,168993
414,169042
414,169057
414,169073
414,169084
414,169120
414,169123
414,169127
414,169150
414,169156
414,169175
414,169176
414,169211
414,169221
414,169224
414,169250
414,169256
414,169306
414,169318
414,169328
414,169354
414,169366
414,169368
414,169379
414,169391
414,169450
414,169465
414,169485
414,169494
414,169511
414,169517
414,169529
414,169588
414,169590
414,169605
414,169626
414,169642
414,169654
414,169680
414,169713
414,169768
414,169772
414,169848
414,169907
414,169918
414,169935
414,169942
414,169950
414,169952
414,169959
414,169961
414,169962
414,169964
414,169978
414,169999
414,170037
414,170076
413,170124
413,170125
413,170127
413,170143
413,170153
413,170188
413,170211
413,170215
413,170226
413,170256
413,170286
413,170300
413,170319
413,170324
413,170344
413,170346
413,170370
413,170375
413,170377
413,170379
413,170405
413,170437
413,170443
413,170470
413,170474
413,170508
413,170520
413,170523
413,170537
413,170545
413,170546
413,170560
413,170575
413,170582
413,170585
413,170589
413,170628
413,170631
413,170677
413,170694
413,170702
413,170710
413,170720
413,170774
413,170783
413,170784
413,170795
413,170808
413,170810
413,170822
413,170878
413,170908
413,170924
413,170925
413,170928
413,170949
413,170985
413,171007
413,171024
413,171025
413,171036
413,171090
413,171099
413,171117
413,171145
413,171148
413,171149
413,171177
412,171271
412,171345
412,171346
412,171356
412,171374
412,171405
412,171434
412,171439
412,171444
412,171565
412,171581
412,171609
412,171616
412,171619
412,171627
412,171634
412,171660
412,171667
412,171696
412,171720
412,171729
412,171735
412,171749
412,171768
412,171770
412,171800
412,171801
412,171809
412,171869
412,171872
412,171913
412,171934
412,171958
412,171968
412,171979
412,171996
412,172015
412,172035
412,172047
412,172055
412,172076
412,172082
412,172084
412,172094
412,172120
412,172123
412,172128
412,172150
412,172152
412,172189
412,172191
412,172213
412,172225
412,172249
412,172254
412,172260
412,172280
412,172326
412,172327
412,172329
412,172339
411,172349
411,172357
411,172390
411,172396
411,172473
411,172487
411,172491
411,172502
411,172507
411,172555
411,172556
411,172564
411,172595
411,172620
411,172625
411,172656
411,172665
411,172694
411,172696
411,172701
411,172732
411,172751
411,172798
411,172827
411,172870
411,172886
411,172903
411,172952
411,172962
411,172973
411,172985
411,172993
411,173012
411,173021
411,173024
411,173033
411,173069
411,173076
411,173084
411,173164
411,173174
411,173189
411,173246
411,173273
411,173284
411,173315
411,173347
411,173349
411,173359
411,173370
411,173377
411,173405
411,173411
411,173423
411,173424
411,173442
411,173470
410,173486
410,173543
410,173555
410,173566
410,173571
410,173599
410,173612
410,173621
410,173657
410,173671
410,173685
410,173699
410,173714
410,173755
410,173760
410,173766
410,173785
410,173793
410,173803
410,173813
410,173831
410,173838
410,173839
410,173906
410,173912
410,173959
410,174026
410,174070
410,174093
410,174094
410,174118
410,174135
410,174138
410,174153
410,174190
410,174196
410,174202
410,174222
410,174231
410,174242
410,174255
410,174270
410,174291
410,174301
410,174326
410,174327
410,174346
410,174394
410,174441
410,174443
410,174459
410,174476
410,174495
410,174527
410,174529
410,174536
410,174550
410,174587
410,174624
410,174642
410,174643
410,174655
410,174657
410,174658
410,174671
410,174673
410,174684
410,174689
410,174695
410,174698
409,174744
409,174765
409,174794
409,174799
409,174806
409,174816
409,174822
409,174824
409,174864
409,174881
409,174916
409,174942
409,174965
409,174977
409,174979
409,174982
409,174985
409,174988
409,175009
409,175059
409,175068
409,175086
409,175130
409,175154
409,175156
409,175207
409,175217
409,175230
409,175250
409,175254
409,175263
409,175283
409,175290
409,175382
409,175387
409,175419
409,175423
409,175460
409,175491
409,175495
409,175501
409,175504
409,175524
409,175540
409,175546
409,175552
409,175571
409,175593
409,175631
409,175657
409,175702
409,175713
409,175728
409,175739
409,175743
409,175758
408,175847
408,175849
408,175871
408,175882
408,175941
408,175951
408,175981
408,176006
408,176017
408,176025
408,176026
408,176031
408,176064
408,176090
408,176122
408,176147
408,176157
408,176165
408,176168
408,176176
408,176215
408,176252
408,176261
408,176264
408,176286
408,176292
408,176303
408,176337
408,176375
408,176384
408,176389
408,176411
408,176417
408,176419
408,176420
408,176427
408,176432
408,176446
408,176449
408,176459
408,176474
408,176480
408,176519
408,176580
408,176587
408,176730
408,176748
408,176810
408,176827
408,176839
408,176864
407,176902
407,176952
407,177018
407,177041
407,177044
407,177053
407,177073
407,177118
407,177145
407,177168
407,177187
407,177196
407,177202
407,177273
407,177296
407,177297
407,177301
407,177302
407,177306
407,177311
407,177346
407,177360
407,177407
407,177424
407,177428
407,177430
407,177502
407,177511
407,177519
407,177547
407,177562
407,177581
407,177599
407,177609
407,177615
407,177621
407,177643
407,177648
407,177652
407,177677
407,177687
407,177726
407,177741
407,177749
407,177784
407,177790
407,177799
407,177804
407,177898
407,177915
407,177981
407,178001
407,178030
406,178047
406,178075
406,178086
406,178093
406,178122
406,178130
406,178142
406,178152
406,178159
406,178190
406,178192
406,178193
406,178222
406,178266
406,178273
406,178335
406,178351
406,178397
406,178427
406,178446
406,178496
406,178538
406,178552
406,178555
406,178582
406,178608
406,178609
406,178611
406,178624
406,178670
406,178702
406,178715
406,178736
406,178829
406,178849
406,178893
406,178898
406,178908
406,178910
406,178928
406,178934
406,178936
406,178943
406,178960
406,178964
406,178967
406,178991
406,179012
406,179020
406,179036
406,179112
406,179114
406,179150
406,179161
406,179174
406,179178
406,179179
405,179189
405,179191
405,179203
405,179225
405,179231
405,179244
405,179246
405,179266
405,179276
405,179313
405,179343
405,179410
405,179435
405,179469
405,179487
405,179496
405,179514
405,179560
405,179672
405,179687
405,179697
405,179715
405,179716
405,179730
405,179754
405,179771
405,179778
405,179796
405,179834
405,179846
405,179851
405,179865
405,179921
405,179933
405,179970
405,179971
405,179974
405,179997
405,180082
405,180106
405,180121
405,180134
405,180135
405,180166
405,180171
405,180207
405,180234
405,180279
405,180296
405,180343
405,180350
405,180352
405,180372
405,180373
405,180375
405,180378
405,180385
405,180388
404,180432
404,180451
404,180454
404,180457
404,180496
404,180516
404,180547
404,180550
404,180567
404,180569
404,180575
404,180590
404,180609
404,180616
404,180623
404,180632
404,180664
404,180700
404,180707
404,180743
404,180770
404,180800
404,180846
404,180858
404,180859
404,180906
404,180944
404,180965
404,180988
404,181012
404,181042
404,181062
404,181080
404,181110
404,181120
404,181146
404,181161
404,181168
404,181223
404,181231
404,181233
404,181265
404,181271
404,181317
404,181329
404,181341
404,181362
404,181385
404,181446
404,181469
404,181498
404,181518
404,181537
404,181542
404,181586
404,181587
403,181594
403,181597
403,181636
403,181661
403,181687
403,181695
403,181696
403,181710
403,181717
403,181729
403,181734
403,181737
403,181786
403,181798
403,181806
403,181817
403,181881
403,181883
403,181953
403,181981
403,181998
403,182001
403,182018
403,182024
403,182035
403,182068
403,182069
403,182079
403,182105
403,182120
403,182150
403,182170
403,182253
403,182259
403,182305
403,182339
403,182367
403,182422
403,182423
403,182431
403,182449
403,182450
403,182465
403,182474
403,182495
403,182563
403,182599
403,182618
403,182621
403,182633
403,182674
403,182699
402,182726
402,182761
402,182776
402,182792
402,182865
402,182867
402,182877
402,182895
402,182903
402,182923
402,182950
402,182979
402,182987
402,183008
402,183025
402,183026
402,183031
402,183050
402,183054
402,183067
402,183074
402,183087
402,183093
402,183141
402,183174
402,183180
402,183190
402,183197
402,183202
402,183228
402,183245
402,183300
402,183316
402,183328
402,183339
402,183345
402,183348
402,183371
402,183395
402,183418
402,183426
402,183429
402,183436
402,183447
402,183456
402,183464
402,183478
402,183487
402,183506
402,183591
402,183593
402,183610
402,183639
402,183703
402,183743
402,183781
402,183798
401,183937
401,183974
401,183976
401,184066
401,184072
401,184075
401,184077
401,184090
401,184100
401,184104
401,184119
401,184130
401,184157
401,184193
401,184201
401,184226
401,184235
401,184237
401,184313
401,184319
401,184341
401,184352
401,184383
401,184407
401,184409
401,184454
401,184459
401,184464
401,184484
401,184485
401,184511
401,184512
401,184538
401,184555
401,184571
401,184640
401,184652
401,184659
401,184671
401,184675
401,184704
401,184739
401,184751
401,184784
401,184792
401,184800
401,184851
401,184856
401,184865
401,184890
401,184930
401,184958
401,184964
401,184991
400,185004
400,185027
400,185062
400,185083
400,185085
400,185091
400,185092
400,185098
400,185122
400,185145
400,185163
400,185190
400,185221
400,185271
400,185307
400,185314
400,185352
400,185356
400,185405
400,185416
400,185421
400,185428
400,185445
400,185488
400,185491
400,185538
400,185593
400,185617
400,185620
400,185622
400,185625
400,185664
400,185686
400,185688
400,185698
400,185710
400,185722
400,185742
400,185782
400,185784
400,185848
400,185898
400,185906
400,185909
400,185929
400,185935
400,185938
400,185973
400,185990
400,186011
400,186042
400,186052
400,186155
400,186157
400,186162
400,186197
399,186219
399,186223
399,186232
399,186241
399,186268
399,186353
399,186355
399,186376
399,186385
399,186406
399,186420
399,186435
399,186444
399,186446
399,186452
399,186522
399,186526
399,186552
399,186599
399,186647
399,186661
399,186707
399,186713
399,186723
399,186725
399,186737
399,186739
399,186743
399,186747
399,186771
399,186792
399,186794
399,186853
399,186855
399,186871
399,186887
399,186902
399,186938
399,186944
399,186945
399,186974
399,187000
399,187013
399,187033
399,187085
399,187098
399,187110
399,187217
399,187228
399,187229
399,187231
399,187347
398,187368
398,187378
398,187382
398,187390
398,187423
398,187456
398,187484
398,187494
398,187498
398,187501
398,187527
398,187543
398,187569
398,187577
398,187585
398,187589
398,187594
