neet_roll_no,neet_score,neet_ai_rank,category,hk,karnataka
2708115170,594,22943,General Merit,No,Yes
2706013210,594,22944,Category-3A,No,Yes
2702113329,594,22984,Category-3A,No,Yes
2702312293,594,23001,Category-3A,No,Yes
2702320187,593,23012,Category-2A,No,Yes
2705004079,593,23017,Category-3A,Yes,Yes
2706002048,593,23022,Category-2A,No,Yes
2703004262,593,23106,Category-2A,No,Yes
2702203009,593,23117,Category-3A,No,Yes
2705038077,593,23135,Category-3B,Yes,Yes
2708102214,593,23197,General Merit,No,Yes
2704002551,593,23254,General Merit,No,Yes
2702306267,593,23289,General Merit,,Yes
2707001497,593,23294,Category-2A,No,Yes
2705008398,593,23297,Category-3B,Yes,Yes
2706017239,593,23303,,No,Yes
2707003464,593,23304,Category-3B,No,Yes
2702314180,593,23317,Category-2A,No,Yes
2707002539,593,23391,General Merit,No,Yes
2702318203,593,23400,General Merit,Yes,Yes
2705005359,593,23443,General Merit,Yes,Yes
2702311410,593,23450,Category-2A,No,Yes
2701009352,593,23506,Category-3B,No,Yes
2705025212,592,23555,Category-2A,No,Yes
2707004401,592,23561,,Yes,Yes
2703001400,592,23568,Category-2B,No,Yes
2708215114,592,23589,General Merit,No,Yes
2702111295,592,23645,Category-3A,No,Yes
2702302347,592,23648,General Merit,No,Yes
2703014296,592,23650,Category-1,No,Yes
2702110447,592,23717,Category-3B,No,Yes
2709004038,592,23721,General Merit,No,Yes
2702108042,592,23728,Category-3A,No,Yes
2705039051,592,23752,General Merit,No,Yes
2703004163,592,23794,Category-3B,Yes,Yes
2702124238,592,23812,General Merit,No,Yes
2707003235,592,23837,Category-2A,No,Yes
2702301752,592,23850,General Merit,No,Yes
2707004527,592,23867,Category-3A,No,Yes
2703009115,592,23890,Category-3A,Yes,Yes
2706012048,592,23935,General Merit,Yes,Yes
2702112250,592,23955,Category-3A,No,Yes
2707001575,592,23964,Category-3A,No,Yes
2702312037,592,23976,Category-3A,No,Yes
2703024213,592,23990,Category-3B,No,Yes
2707002066,591,24021,Category-3B,No,Yes
2705046053,591,24054,General Merit,Yes,Yes
2706002335,591,24055,General Merit,No,Yes
2702102513,591,24065,Category-3A,No,Yes
2706038027,591,24136,General Merit,No,Yes
2702225253,591,24139,Category-1,No,Yes
2701001348,591,24202,Category-2A,No,Yes
2708210218,591,24292,Category-3B,No,Yes
2701008066,591,24319,Category-3B,No,Yes
2702324166,591,24324,General Merit,No,Yes
2705040134,591,24327,General Merit,Yes,Yes
2702307043,591,24394,General Merit,No,Yes
2702112389,591,24398,General Merit,No,Yes
2705011308,591,24416,Category-2A,Yes,Yes
2703010159,591,24480,Category-3B,No,Yes
2705004359,591,24501,Category-2B,Yes,Yes
2702107304,590,24595,Category-2A,No,Yes
2706026065,590,24607,Category-2A,No,Yes
2702308560,590,24608,General Merit,No,Yes
2703005512,590,24674,Category-3A,No,Yes
2702119274,590,24676,Category-3A,No,Yes
2706003184,590,24743,Category-3A,No,Yes
2705015012,590,24804,Category-1,No,Yes
2702209137,590,24813,General Merit,No,Yes
2708202418,590,24909,General Merit,No,Yes
2702109488,590,24925,Category-2B,No,Yes
2702116182,590,24938,Category-3A,No,Yes
2702110245,590,24976,General Merit,No,Yes
2708103036,590,25038,General Merit,No,Yes
2702205253,590,25043,Category-2B,No,Yes
2701002513,590,25093,Category-3B,No,Yes
2702324072,590,25115,General Merit,No,Yes
2708201326,590,25142,,No,Yes
2702220275,589,25188,General Merit,No,Yes
2703023255,589,25191,Category-3B,No,Yes
2708211150,589,25271,Category-3A,No,Yes
2702112361,589,25300,General Merit,No,Yes
2705008372,589,25412,Category-2B,No,Yes
2702201911,589,25429,General Merit,No,Yes
2702201808,589,25455,General Merit,No,Yes
2705009472,589,25497,Category-1,Yes,Yes
2702207104,589,25548,General Merit,No,Yes
2703002178,589,25561,Category-2A,No,Yes
2707008213,588,25663,Category-3A,No,Yes
2702316290,588,25691,Category-2B,No,Yes
2703025030,588,25694,General Merit,No,Yes
2702221244,588,25705,General Merit,No,Yes
2705002671,588,25721,Category-3B,Yes,Yes
2706017031,588,25812,General Merit,Yes,Yes
2707007405,588,25968,Category-2A,No,Yes
2708113254,588,25988,Category-3A,No,Yes
2703002643,588,26038,Category-3B,No,Yes
2707003463,588,26050,General Merit,No,Yes
2701002623,588,26057,General Merit,No,Yes
2707002317,588,26097,General Merit,No,Yes
2702305233,587,26129,Category-3A,No,Yes
2702312410,587,26161,General Merit,Yes,Yes
2702302739,587,26193,General Merit,No,Yes
2702305367,587,26328,General Merit,No,Yes
2701004277,587,26455,General Merit,No,Yes
2702126291,587,26462,Category-3B,No,Yes
2705017021,587,26488,Category-3B,Yes,Yes
2702123108,587,26613,Category-3A,No,Yes
2707008422,587,26626,Category-3B,No,Yes
2702125158,587,26633,Category-3A,No,Yes
2702315301,586,26663,Category-3B,No,Yes
2702320273,586,26695,Category-2B,No,Yes
2702210037,586,26707,Category-3A,No,Yes
2706035059,586,26720,Category-3B,Yes,Yes
2708111057,586,26840,General Merit,No,Yes
2705035057,586,26868,Category-3B,Yes,Yes
2705016226,586,26887,Category-3B,Yes,Yes
2702214397,586,26974,General Merit,No,Yes
2704011214,586,27005,Category-2A,No,Yes
2702208303,586,27015,Category-3B,No,Yes
2707002424,586,27048,Category-3A,No,Yes
2703012328,586,27061,Category-1,No,Yes
2702317045,586,27063,General Merit,No,Yes
2702322085,586,27073,Category-3A,No,Yes
2704017052,586,27092,Category-3B,No,Yes
2703030163,586,27105,General Merit,No,Yes
2702211149,586,27136,General Merit,No,Yes
2703021329,586,27154,Category-1,Yes,Yes
2706004084,586,27157,General Merit,No,Yes
2705003346,586,27172,,Yes,Yes
2706008064,585,27259,Category-2A,No,Yes
2705006421,585,27274,General Merit,Yes,Yes
2704004289,585,27368,General Merit,No,Yes
2702106235,585,27436,General Merit,No,Yes
2706017132,585,27438,,No,Yes
2702224122,585,27478,General Merit,No,Yes
2702324170,585,27522,Category-3A,No,Yes
2702203112,585,27608,Category-2A,No,Yes
2707008180,585,27647,General Merit,No,Yes
2703004561,585,27657,Category-1,Yes,Yes
2707003244,585,27724,General Merit,No,Yes
2708204133,585,27760,General Merit,No,Yes
2702316418,585,27780,General Merit,No,Yes
2702206037,585,27781,Category-3A,No,Yes
2709005232,585,27794,Category-2A,No,Yes
2703028047,585,27811,Category-2A,No,Yes
2702311169,584,27828,Category-3B,No,Yes
2707004261,584,27898,General Merit,No,Yes
2702305331,584,27958,General Merit,No,Yes
2702109101,584,27967,Category-3A,No,Yes
2707004343,584,27985,Category-2A,No,Yes
2703002484,584,27988,Category-3B,Yes,Yes
2702302422,584,28025,Category-3A,No,Yes
2702308146,584,28120,Category-2B,No,Yes
2702216197,584,28169,General Merit,No,Yes
2702105263,584,28240,General Merit,No,Yes
2701004250,584,28270,Category-1,No,Yes
2706005172,584,28279,General Merit,No,Yes
2709003301,584,28322,Category-3A,No,Yes
2702326001,584,28325,General Merit,No,Yes
2702223143,583,28366,Category-3B,No,Yes
2708201582,583,28424,Category-3B,No,Yes
2703020294,583,28440,Category-3B,No,Yes
2702106092,583,28445,Category-2A,No,Yes
2702101391,583,28474,General Merit,No,Yes
2703017040,583,28548,Category-2A,No,Yes
2702213028,583,28570,Category-1,No,Yes
2702304130,583,28573,General Merit,No,Yes
2706020186,583,28630,Category-2A,No,Yes
2702103671,583,28675,Category-2A,No,Yes
2702205320,583,28699,Category-3A,No,Yes
2702314023,583,28702,Category-3B,No,Yes
2707002628,583,28791,General Merit,No,Yes
2704001160,583,28822,Category-3A,Yes,Yes
2707002423,583,28842,,No,Yes
2708101454,582,28914,Category-2B,No,Yes
2702102758,582,28923,Category-3A,No,Yes
2702229125,582,28976,Category-3B,Yes,Yes
2702211239,582,29038,Category-3A,No,Yes
2706003331,582,29051,Category-2B,No,Yes
2708202009,582,29066,General Merit,No,Yes
2702126238,582,29077,Category-3A,No,Yes
2702106313,582,29087,General Merit,No,Yes
2706011271,582,29088,Category-2A,Yes,Yes
2702207314,582,29116,General Merit,No,Yes
2703031130,582,29125,Category-2A,No,Yes
2703021143,582,29130,Category-3B,Yes,Yes
2702205246,582,29161,Category-3A,No,Yes
2706012146,582,29167,Category-2A,No,Yes
2703002572,582,29204,General Merit,No,Yes
2705030030,582,29214,Category-3B,Yes,Yes
2708103223,582,29300,Category-3A,No,Yes
2707005241,582,29329,General Merit,No,Yes
2701002658,581,29412,Category-2A,No,Yes
2707007270,581,29420,General Merit,No,Yes
2702323209,581,29436,General Merit,No,Yes
2702106200,581,29449,Category-3A,No,Yes
2702101325,581,29482,General Merit,Yes,Yes
2706002656,581,29491,Category-2B,No,Yes
2701007168,581,29492,Category-3A,No,Yes
2702218242,581,29518,General Merit,No,Yes
2707002191,581,29544,Category-3A,No,Yes
2702208298,581,29601,General Merit,No,Yes
2708210217,581,29623,General Merit,No,Yes
2707006154,581,29633,Category-2B,No,Yes
2706031152,581,29647,Category-3B,Yes,Yes
2704010120,581,29669,Category-3B,No,Yes
2707002326,581,29672,Category-2A,Yes,Yes
2701019180,581,29689,General Merit,No,Yes
2705017303,581,29706,,Yes,Yes
2703031183,581,29750,Category-2B,No,Yes
2705003146,581,29755,Category-3B,Yes,Yes
2701013187,581,29778,Category-3A,No,Yes
2705002678,581,29794,Category-2B,Yes,Yes
2704001698,581,29805,Category-3B,No,Yes
2708117043,581,29815,General Merit,No,Yes
2707003110,581,29862,Category-2B,No,Yes
2702217137,581,29865,General Merit,No,Yes
2706030154,581,29880,General Merit,Yes,Yes
2707003190,581,29913,General Merit,No,Yes
2709004074,581,29930,General Merit,No,Yes
2703004447,581,29944,Category-3A,No,Yes
2707008087,581,29946,Category-3B,No,Yes
2704001700,580,30028,Category-2A,Yes,Yes
2703007027,580,30054,General Merit,No,Yes
2706010387,580,30067,Category-1,No,Yes
2702301286,580,30117,General Merit,No,Yes
2703020146,580,30171,Category-3B,No,Yes
2702305009,580,30172,Category-2A,No,Yes
2702312273,580,30185,Category-2A,No,Yes
2705022305,580,30231,General Merit,Yes,Yes
2702215017,580,30282,Category-1,No,Yes
2705021113,580,30333,Category-2B,Yes,Yes
2702307103,580,30404,General Merit,No,Yes
2707008010,580,30441,Category-1,Yes,Yes
2707003025,580,30465,Category-3A,No,Yes
2707005403,580,30476,Category-3B,No,Yes
2707008200,580,30509,General Merit,No,Yes
2702107113,579,30551,Category-3A,No,Yes
2702215203,579,30557,Category-3A,No,Yes
2706020140,579,30575,Category-2A,Yes,Yes
2703007375,579,30576,Category-3A,No,Yes
2702112432,579,30585,Category-2A,No,Yes
2705027152,579,30645,Category-2B,Yes,Yes
2702305130,579,30684,Category-3A,No,Yes
2702108231,579,30726,Category-3A,No,Yes
2707002634,579,30778,General Merit,No,Yes
2702306211,579,30801,Category-2A,No,Yes
2705027053,579,30895,Category-2A,Yes,Yes
2709005126,579,30905,Category-3B,No,Yes
2702124066,579,30934,Category-3A,No,Yes
2701018237,579,30998,Category-2A,No,Yes
2702306347,579,31020,General Merit,,Yes
2702204351,579,31066,General Merit,No,Yes
2701015102,579,31069,Category-3B,No,Yes
2702203671,579,31084,General Merit,Yes,Yes
2702214316,578,31089,Category-3A,No,Yes
2706001546,578,31091,Category-2A,No,Yes
2705002778,578,31096,Category-3B,Yes,Yes
2707005373,578,31108,Category-3A,No,Yes
2704006003,578,31168,Category-3B,No,Yes
2702302750,578,31169,General Merit,No,Yes
2708109040,578,31171,Category-3A,No,Yes
2702207227,578,31208,General Merit,No,Yes
2703011176,578,31282,Category-2A,No,Yes
2702302047,578,31289,Category-2A,No,Yes
2703001100,578,31328,General Merit,No,Yes
2708102402,578,31359,Category-2A,No,Yes
2707003385,578,31369,Category-2A,No,Yes
2702207022,578,31372,Category-3B,No,Yes
2702103032,578,31382,,No,Yes
2702301173,578,31444,General Merit,No,Yes
2701003216,578,31459,Category-1,No,Yes
2706009122,578,31471,,No,Yes
2702115369,578,31496,Category-1,No,Yes
2702313388,578,31534,General Merit,No,Yes
2704007190,578,31538,Category-1,Yes,Yes
2702303438,578,31553,Category-3B,Yes,Yes
2703011361,578,31563,,Yes,Yes
2702308639,578,31582,General Merit,No,Yes
2703002275,577,31618,Category-3B,No,Yes
2703018107,577,31620,General Merit,No,Yes
2705013129,577,31636,Category-3B,Yes,Yes
2703021263,577,31641,Category-3B,No,Yes
2707001418,577,31672,General Merit,No,Yes
2702306273,577,31703,General Merit,No,Yes
2705016080,577,31741,Category-3B,Yes,Yes
2705008329,577,31757,General Merit,Yes,Yes
2709002191,577,31763,Category-2B,No,Yes
2702304331,577,31806,Category-3A,No,Yes
2708213104,577,31811,Category-2A,No,Yes
2702311153,577,31868,Category-3A,No,Yes
2701002378,577,31882,Category-3B,No,Yes
2701005439,577,31889,Category-2A,No,Yes
2702211374,577,31891,Category-3A,No,Yes
2707001565,577,31893,Category-2B,No,Yes
2703010060,577,31895,,No,Yes
2702103060,577,31949,General Merit,No,Yes
2703001587,577,31975,Category-3B,No,Yes
2707009082,577,31996,Category-2A,No,Yes
2702113453,577,32005,Category-3B,No,Yes
2703005203,577,32007,General Merit,No,Yes
2704003054,577,32008,Category-3B,Yes,Yes
2704006305,577,32017,Category-3B,No,Yes
2705008214,577,32037,Category-2B,Yes,Yes
2705028109,577,32081,Category-3B,Yes,Yes
2704018025,577,32156,Category-2A,No,Yes
2702111423,577,32159,Category-3B,Yes,Yes
2702202057,577,32162,Category-3A,No,Yes
2702103023,577,32186,General Merit,No,Yes
2705015181,576,32341,,Yes,Yes
2703026241,576,32381,Category-3B,No,Yes
2708203471,576,32386,General Merit,No,Yes
2701015236,576,32419,General Merit,No,Yes
2702307031,576,32475,Category-3A,No,Yes
2707007398,576,32494,Category-2A,No,Yes
2702303882,576,32503,,No,Yes
2702211313,576,32542,Category-3A,No,Yes
2707006227,576,32589,General Merit,No,Yes
2706036008,576,32592,General Merit,No,Yes
2703001824,576,32670,Category-2A,No,Yes
2708114053,576,32714,Category-3B,No,Yes
2702323059,576,32736,General Merit,No,Yes
2705005050,576,32759,Category-3B,Yes,Yes
2707001558,576,32763,Category-3B,No,Yes
2708201165,575,32797,Category-2B,No,Yes
2702302852,575,32805,Category-3A,No,Yes
2705002740,575,32806,Category-2A,No,Yes
2706021101,575,32867,Category-3B,No,Yes
2707001197,575,32935,Category-3B,No,Yes
2702103156,575,32971,Category-3B,No,Yes
2703010179,575,32999,,Yes,Yes
2702110092,575,33013,General Merit,No,Yes
2702127135,575,33086,General Merit,Yes,Yes
2702111116,575,33112,General Merit,No,Yes
2707007122,575,33146,Category-3A,No,Yes
2702309348,575,33152,General Merit,No,Yes
2702302101,575,33183,Category-3A,No,Yes
2708208205,575,33190,General Merit,No,Yes
2707006057,575,33191,,No,Yes
2708201457,575,33200,Category-3A,No,Yes
2702319194,575,33206,General Merit,No,Yes
2702306537,575,33215,General Merit,No,Yes
2702318198,575,33230,Category-3B,No,Yes
2702309054,575,33311,Category-3B,No,Yes
2702322030,575,33326,Category-1,No,Yes
2702202244,575,33327,Category-3A,No,Yes
2702201279,575,33337,Category-3A,No,Yes
2703016264,574,33404,Category-3A,No,Yes
2702115124,574,33406,General Merit,No,Yes
2702305607,574,33411,Category-3A,No,Yes
2705005429,574,33450,Category-2A,Yes,Yes
2707008228,574,33550,Category-3A,No,Yes
2702225259,574,33581,General Merit,No,Yes
2703001140,574,33583,Category-3B,No,Yes
2708113276,574,33626,General Merit,No,Yes
2702326147,574,33644,Category-3A,No,Yes
2708105062,574,33683,General Merit,No,Yes
2702309055,574,33693,General Merit,No,Yes
2702301503,574,33725,,No,Yes
2702223081,574,33772,Category-3A,No,Yes
2705038168,574,33832,General Merit,Yes,Yes
2702308434,574,33834,General Merit,,Yes
2707004089,574,33910,General Merit,No,Yes
2702104085,573,34003,Category-2A,No,Yes
2707002160,573,34005,Category-3A,No,Yes
2708202012,573,34018,Category-2A,No,Yes
2703006130,573,34057,Category-2B,No,Yes
2707002277,573,34058,General Merit,No,Yes
2708202187,573,34100,General Merit,No,Yes
2706023059,573,34101,Category-2A,No,Yes
2702201662,573,34109,Category-2A,No,Yes
2706005351,573,34258,General Merit,No,Yes
2708103188,573,34299,Category-2A,No,Yes
2708110201,573,34309,General Merit,No,Yes
2702306425,573,34314,Category-3B,No,Yes
2703001101,573,34330,Category-3B,No,Yes
2705048087,573,34347,Category-3B,Yes,Yes
2702205301,573,34381,General Merit,No,Yes
2702109518,573,34394,General Merit,No,Yes
2702127062,573,34395,General Merit,No,Yes
2703030081,573,34430,General Merit,No,Yes
2708114104,573,34462,Category-2A,No,Yes
2702217366,572,34535,Category-2B,No,Yes
2702208231,572,34548,General Merit,No,Yes
2702306118,572,34552,General Merit,No,Yes
2705026150,572,34562,Category-3B,Yes,Yes
2702303410,572,34608,Category-2A,No,Yes
2703015271,572,34652,General Merit,Yes,Yes
2702309077,572,34660,Category-2B,No,Yes
2702324079,572,34690,Category-2A,No,Yes
2706025169,572,34693,General Merit,No,Yes
2704010112,572,34735,Category-1,Yes,Yes
2702302561,572,34799,Category-2A,No,Yes
2708115028,572,34807,Category-3A,No,Yes
2702205496,572,34825,General Merit,No,Yes
2706031172,572,34859,General Merit,No,Yes
2705005455,572,34893,Category-3A,Yes,Yes
2702307446,572,34965,,No,Yes
2703005572,572,34977,General Merit,No,Yes
2702206112,572,34988,Category-3A,No,Yes
2702217162,572,34990,,No,Yes
2708210103,572,35013,Category-3A,No,Yes
2703019246,572,35030,General Merit,Yes,Yes
2709003196,572,35051,Category-3B,No,Yes
2704003163,571,35065,Category-3B,No,Yes
2702313354,571,35126,General Merit,No,Yes
2701007247,571,35137,Category-1,No,Yes
2702215145,571,35158,Category-2A,No,Yes
2703014119,571,35169,Category-3B,No,Yes
2702302141,571,35187,Category-3A,No,Yes
2702103494,571,35250,Category-3A,No,Yes
2706036011,571,35281,Category-2B,No,Yes
2703018055,571,35294,General Merit,Yes,Yes
2706035121,571,35295,Category-2B,Yes,Yes
2702210327,571,35302,Category-3A,No,Yes
2702218238,571,35311,General Merit,No,Yes
2702114454,571,35341,General Merit,No,Yes
2705004673,571,35344,Category-2A,Yes,Yes
2702123168,571,35390,General Merit,No,Yes
2701011039,571,35408,Category-3B,No,Yes
2702326103,571,35437,Category-1,No,Yes
2708108222,571,35476,General Merit,No,Yes
2703008096,571,35482,Category-3B,Yes,Yes
2703027090,571,35484,Category-3B,Yes,Yes
2702218277,571,35500,General Merit,No,Yes
2704001549,571,35507,Category-2A,No,Yes
2702101230,571,35585,General Merit,No,Yes
2702301690,571,35626,General Merit,No,Yes
2705042164,571,35638,Category-2A,Yes,Yes
2707002620,571,35651,Category-3A,No,Yes
2702224033,570,35670,General Merit,No,Yes
2704001227,570,35690,Category-2A,No,Yes
2705001088,570,35701,Category-3B,Yes,Yes
2709003010,570,35793,General Merit,No,Yes
2702302836,570,35819,General Merit,No,Yes
2702218051,570,35838,Category-3A,No,Yes
2708209091,570,35849,Category-3A,No,Yes
2709002293,570,35892,Category-2A,No,Yes
2706018212,570,35929,General Merit,Yes,Yes
2702203176,570,35985,General Merit,No,Yes
2703024284,570,35987,General Merit,No,Yes
2702119280,570,36014,Category-2A,No,Yes
2708107084,570,36058,,No,Yes
2702105414,570,36060,Category-2A,No,Yes
2702110426,570,36069,Category-3A,No,Yes
2702108241,570,36098,Category-3A,No,Yes
2702101003,570,36114,General Merit,No,Yes
2702206191,570,36143,Category-3B,No,Yes
2706007046,570,36152,Category-3B,No,Yes
2702315179,570,36160,Category-3A,No,Yes
2702315278,570,36174,Category-3A,No,Yes
2702306009,570,36223,Category-3B,Yes,Yes
2701009118,570,36266,Category-3B,No,Yes
2702113016,570,36284,General Merit,No,Yes
2705007560,570,36310,Category-3B,Yes,Yes
2702315201,569,36369,Category-3A,No,Yes
2708213109,569,36381,Category-3A,No,Yes
2708108324,569,36416,Category-2A,No,Yes
2703003447,569,36482,Category-3B,Yes,Yes
2702108591,569,36544,Category-3A,No,Yes
2702108141,569,36571,Category-1,No,Yes
2705002873,569,36572,Category-3B,Yes,Yes
2702207380,569,36607,General Merit,No,Yes
2702302663,569,36609,Category-2A,No,Yes
2707002245,569,36613,General Merit,No,Yes
2702306351,569,36622,Category-2A,No,Yes
2702324111,569,36634,Category-3A,No,Yes
2707002648,569,36651,Category-2A,No,Yes
2705040100,569,36679,Category-3B,Yes,Yes
2708118058,569,36688,Category-3B,No,Yes
2704009006,569,36701,Category-2A,No,Yes
2702202862,569,36710,Category-2A,No,Yes
