college_code,college_name,category,neet_marks,neet_rank,fee
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,167,645831,350500
779,Jain AGM Ayurveda Medical College and,HosSpCiGtal,278,361303,500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,133,788740,350500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,111,915893,350500
779,Jain AGM Ayurveda Medical College and,HosOpPitNal,183,592279,200500
779,Jain AGM Ayurveda Medical College and,HosGpMital,394,185793,60500
779,Jain AGM Ayurveda Medical College and,HosGpMital,371,213600,60500
779,Jain AGM Ayurveda Medical College and,HosGpMital,371,213649,60500
779,Jain AGM Ayurveda Medical College and,HosGpMitaHl,358,231143,60500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,159,678744,350500
779,Jain AGM Ayurveda Medical College and,HosGpMitaKl,331,270225,60500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,128,816672,350500
779,Jain AGM Ayurveda Medical College and,Hos1pGital,348,245261,35000
779,Jain AGM Ayurveda Medical College and,HosGpMital,367,219609,60500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,236,450320,350500
779,Jain AGM Ayurveda Medical College and,HosOpPitNal,262,393697,200500
779,Jain AGM Ayurveda Medical College and,Hos3pBiGtal,241,438374,60500
779,Jain AGM Ayurveda Medical College and,HosOpPitNal,223,482713,200500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,119,868564,350500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,107,942794,350500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,134,788312,350500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,113,902142,350500
779,Jain AGM Ayurveda Medical College and,HosOpPitNal,249,421177,200500
779,Jain AGM Ayurveda Medical College and,HosOpPitNal,244,432202,200500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,162,666449,350500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,194,560169,350500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,242,436678,350500
779,Jain AGM Ayurveda Medical College and,HosOpPitNal,226,473377,200500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,150,714677,350500
779,Jain AGM Ayurveda Medical College and,HosSpCiGtal,308,307310,500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,105,956884,350500
779,Jain AGM Ayurveda Medical College and,HosSpTiGtal,297,327236,500
779,Jain AGM Ayurveda Medical College and,HosOpTitHal,142,746163,350500
780,Government Ayurvedic Medical College,GM,448,128340,25500
780,Government Ayurvedic Medical College,GM,449,127131,25500
780,Government Ayurvedic Medical College,GM,445,130837,25500
780,Government Ayurvedic Medical College,GMR,443,132895,25500
780,Government Ayurvedic Medical College,3AG,444,132040,25500
780,Government Ayurvedic Medical College,SCR,349,244065,500
780,Government Ayurvedic Medical College,GM,589,26298,25500
780,Government Ayurvedic Medical College,GM,471,107246,25500
780,Government Ayurvedic Medical College,GM,452,124282,25500
780,Government Ayurvedic Medical College,GM,451,124882,25500
780,Government Ayurvedic Medical College,2AG,431,144353,25500
780,Government Ayurvedic Medical College,STR,357,232099,500
780,Government Ayurvedic Medical College,SCG,366,220034,500
780,Government Ayurvedic Medical College,GM,451,125392,25500
780,Government Ayurvedic Medical College,GM,451,125077,25500
780,Government Ayurvedic Medical College,GM,452,124525,25500
780,Government Ayurvedic Medical College,STH,362,226083,500
780,Government Ayurvedic Medical College,GM,463,114451,25500
780,Government Ayurvedic Medical College,GM,464,113567,25500
780,Government Ayurvedic Medical College,GM,460,117238,25500
780,Government Ayurvedic Medical College,2AG,431,144576,25500
780,Government Ayurvedic Medical College,SCH,331,270043,500
780,Government Ayurvedic Medical College,GM,480,99653,25500
780,Government Ayurvedic Medical College,1G,424,152164,500
780,Government Ayurvedic Medical College,GMK,445,131248,25500
780,Government Ayurvedic Medical College,GM,445,131003,25500
780,Government Ayurvedic Medical College,STG,373,210948,500
780,Government Ayurvedic Medical College,3BR,434,141568,25500
780,Government Ayurvedic Medical College,GM,449,126946,25500
780,Government Ayurvedic Medical College,GM,452,123912,25500
780,Government Ayurvedic Medical College,GMR,440,135920,25500
780,Government Ayurvedic Medical College,SCK,344,250790,500
780,Government Ayurvedic Medical College,3AG,444,131750,25500
780,Government Ayurvedic Medical College,GMH,439,136497,25500
780,Government Ayurvedic Medical College,2BG,435,140281,25500
780,Government Ayurvedic Medical College,2AG,435,140338,25500
780,Government Ayurvedic Medical College,3BG,438,137952,25500
780,Government Ayurvedic Medical College,NCC,422,153799,25500
780,Government Ayurvedic Medical College,SCG,359,229799,500
780,Government Ayurvedic Medical College,2AR,430,145623,25500
780,Government Ayurvedic Medical College,2AG,443,132822,25500
780,Government Ayurvedic Medical College,GMR,442,133978,25500
780,Government Ayurvedic Medical College,2BG,442,134007,25500
780,Government Ayurvedic Medical College,2AG,441,134461,25500
780,Government Ayurvedic Medical College,1G,441,135154,500
780,Government Ayurvedic Medical College,SCG,359,229575,500
780,Government Ayurvedic Medical College,NCC,179,605263,25500
780,Government Ayurvedic Medical College,SCG,360,227977,500
780,Government Ayurvedic Medical College,STG,370,214919,500
780,Government Ayurvedic Medical College,SCG,358,231604,500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,228,468458,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,176,615719,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,201,538374,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,298,324905,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,156,687800,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,140,754945,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,193,563147,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,332,269148,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,144,739720,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,282,354288,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,199,546151,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,382,200006,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,202,535550,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,190,571477,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,372,212646,200500
781,"Adichunchanagiri Ayurveda Medical College,3HAoGspital and",Research,404,173961,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,415,161401,60500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,198,547828,350500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,417,159957,60500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,178,610779,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,171,632287,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,151,709154,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,139,762342,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,167,647995,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,137,772208,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,183,592828,350500
781,"Adichunchanagiri Ayurveda Medical College,2HBoGspital and",Research,415,161982,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,419,157642,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMosRpital and",Research,413,163509,60500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,165,654030,350500
781,"Adichunchanagiri Ayurveda Medical College,SHCoGspital and",Research,322,284341,500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,321,285914,200500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,428,147551,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMosKpital and",Research,410,167109,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMosHpital and",Research,401,176899,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,418,158813,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,417,159471,60500
781,"Adichunchanagiri Ayurveda Medical College,1HGospital and",Research,389,191498,60500
781,"Adichunchanagiri Ayurveda Medical College,2HAoKspital and",Research,396,183619,60500
781,"Adichunchanagiri Ayurveda Medical College,2HAoGspital and",Research,400,178067,60500
781,"Adichunchanagiri Ayurveda Medical College,SHCoGspital and",Research,336,262387,500
781,"Adichunchanagiri Ayurveda Medical College,3HBoGspital and",Research,411,165822,60500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,330,272175,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,168,643700,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,342,253391,200500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,329,273522,200500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,416,160417,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,420,156269,60500
781,"Adichunchanagiri Ayurveda Medical College,GHMospital and",Research,418,158448,60500
781,"Adichunchanagiri Ayurveda Medical College,2HAoGspital and",Research,402,176121,60500
781,"Adichunchanagiri Ayurveda Medical College,SHCoKspital and",Research,301,319594,500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,344,251281,200500
781,"Adichunchanagiri Ayurveda Medical College,SHToGspital and",Research,343,251898,500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,138,767303,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,138,766705,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,292,335582,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,156,688269,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,154,698516,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,326,277929,200500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,328,274861,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,129,811761,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,147,723429,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,140,754535,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,316,294774,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,155,693691,350500
781,"Adichunchanagiri Ayurveda Medical College,SHCoHspital and",Research,302,317372,500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,205,527661,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,327,276121,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,124,840593,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,162,664374,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,162,663784,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,162,665090,350500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,148,721027,350500
781,"Adichunchanagiri Ayurveda Medical College,OHPoNspital and",Research,307,310354,200500
781,"Adichunchanagiri Ayurveda Medical College,OHToHspital and",Research,140,754479,350500
782,Rajeev Institute of Ayurvedic Medical,SciencSeCsG,335,263894,500
782,Rajeev Institute of Ayurvedic Medical,SciencGesMR,404,173683,60500
782,Rajeev Institute of Ayurvedic Medical,SciencGesM,407,170528,60500
782,Rajeev Institute of Ayurvedic Medical,Scienc3eBsG,354,237187,60500
782,Rajeev Institute of Ayurvedic Medical,SciencGesM,418,158164,60500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,212,509805,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,285,347789,200500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,149,715661,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,112,911903,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,270,376702,350500
782,Rajeev Institute of Ayurvedic Medical,Scienc2eBsG,398,180900,60500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,283,352408,200500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,308,307227,200500
782,Rajeev Institute of Ayurvedic Medical,SciencGesM,408,168987,60500
782,Rajeev Institute of Ayurvedic Medical,SciencGesM,431,144789,60500
782,Rajeev Institute of Ayurvedic Medical Scienc2eAs,G,373,211573,60500
782,Rajeev Institute of Ayurvedic Medical,SciencGesM,422,153739,60500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,115,890163,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,96,1022181,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,292,335371,200500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,153,700897,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,275,367995,200500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,138,765982,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,324,281297,200500
782,Rajeev Institute of Ayurvedic Medical,SciencSeCsH,260,397241,60500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,163,661427,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,109,930997,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,270,377040,200500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,118,871885,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,306,311007,200500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,125,829255,350500
782,Rajeev Institute of Ayurvedic Medical,SciencSeTsG,293,333409,500
782,Rajeev Institute of Ayurvedic Medical,SciencSeCsG,309,306410,500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,157,683143,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,125,835545,350500
782,Rajeev Institute of Ayurvedic Medical,SciencOesPN,272,373123,200500
782,Rajeev Institute of Ayurvedic Medical,Scienc1eGs,385,195970,60500
782,Rajeev Institute of Ayurvedic Medical,SciencOesTH,171,631734,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,156,686936,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoNspRiItal,110,925103,700500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,132,793541,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoGspMital,417,159133,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoGspMital,432,143510,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoNspRiItal,123,843323,700500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspPiNtal,243,434809,200500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,180,601742,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,150,713392,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,143,744664,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,220,488814,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoSsTpGital,208,519954,500
783,DBAETs S.B.G. Ayurvedic Medical College,Ho3sBpGital,413,163648,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoSsCpGital,280,357832,500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspPiNtal,321,285604,200500
783,DBAETs S.B.G. Ayurvedic Medical College,HoGspMitHal,359,229678,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoGspMitRal,365,222679,60500
783,DBAETs S.B.G. Ayurvedic Medical College,Ho2sApGital,365,221575,60500
783,DBAETs S.B.G. Ayurvedic Medical College,Ho2sBpGital,412,164365,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoGspMital,489,92287,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,138,766592,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoGspMital,485,95828,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoGspMital,449,126799,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,141,750764,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,198,549195,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,184,590522,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoSsCpGital,269,379103,500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspPiNtal,266,384477,200500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspPiNtal,247,425994,200500
783,DBAETs S.B.G. Ayurvedic Medical College,HoNspRiItal,120,864008,700500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,160,671682,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoNspRiItal,126,823789,700500
783,DBAETs S.B.G. Ayurvedic Medical College,Ho1sGpital,332,268589,35000
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,164,657129,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,149,716036,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoNspRiItal,108,938573,700500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,146,731554,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,161,668158,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,248,422372,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoNspRiItal,190,571494,700500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspPiNtal,275,368127,200500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,225,476842,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspPiNtal,204,530454,200500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,128,816481,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,142,745719,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspTiHtal,200,542307,350500
783,DBAETs S.B.G. Ayurvedic Medical College,HoNspRiItal,100,1000178,700500
783,DBAETs S.B.G. Ayurvedic Medical College,Ho2sApGital,363,224662,60500
783,DBAETs S.B.G. Ayurvedic Medical College,HoOspPiNtal,288,343199,200500
784,Sharada Ayurveda Medical College and,HospGitMal,367,219025,35000
784,Sharada Ayurveda Medical College and,HospGitMal,397,181771,60500
784,Sharada Ayurveda Medical College and,HospOitTaHl,139,764033,350500
784,Sharada Ayurveda Medical College and,Hosp2iAtaGl,359,230187,60500
784,Sharada Ayurveda Medical College and,HospOitTaHl,129,812223,350500
784,Sharada Ayurveda Medical College and,HospOitTaHl,110,922476,350500
784,Sharada Ayurveda Medical College and,Hosp2iBtaGl,340,256821,60500
784,Sharada Ayurveda Medical College and,HospOitPaNl,272,373453,200500
784,Sharada Ayurveda Medical College and,HospGitMalR,341,254868,60500
784,Sharada Ayurveda Medical College and,Hosp1iGtal,340,256751,35000
784,Sharada Ayurveda Medical College and,Hosp2iAtaHl,345,249041,60500
784,Sharada Ayurveda Medical College and,HospGitMal,378,204739,60500
784,Sharada Ayurveda Medical College and,HospGitMal,363,224572,60500
784,Sharada Ayurveda Medical College and,HospSiCtaGl,323,282973,500
784,Sharada Ayurveda Medical College and,HospOitPaNl,234,454757,200500
784,Sharada Ayurveda Medical College and,HospGitMal,374,210565,60500
784,Sharada Ayurveda Medical College and,HospOitTaHl,141,750680,350500
784,Sharada Ayurveda Medical College and,HospOitPaNl,218,493478,200500
784,Sharada Ayurveda Medical College and,HospGitMal,360,228496,60500
784,Sharada Ayurveda Medical College and,HospOitPaNl,211,511482,200500
784,Sharada Ayurveda Medical College and,HospOitTaHl,169,641400,350500
784,Sharada Ayurveda Medical College and,HospOitPaNl,169,639227,200500
784,Sharada Ayurveda Medical College and,HospOitTaHl,138,766444,350500
784,Sharada Ayurveda Medical College and,HospOitTaHl,171,634008,350500
784,Sharada Ayurveda Medical College and,HospSiCtaGl,276,365090,500
784,Sharada Ayurveda Medical College and,HospOitPaNl,274,369553,200500
784,Sharada Ayurveda Medical College and,HospOitTaHl,124,840429,350500
784,Sharada Ayurveda Medical College and,HospOitTaHl,135,779008,350500
784,Sharada Ayurveda Medical College and,HospOitPaNl,305,312284,200500
784,Sharada Ayurveda Medical College and,HospOitPaNl,287,345033,200500
784,Sharada Ayurveda Medical College and,HospSiTtaGl,274,370025,500
784,Sharada Ayurveda Medical College and,Hosp2iAtaRl,337,261229,60500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,335,263853,60500
785,Kundapura Rural Ayurveda Medical College a2nAdG,Hospital,320,288155,60500
785,Kundapura Rural Ayurveda Medical College a3nAdG,Hospital,284,350747,60500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,358,231438,60500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,205,527939,200500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,112,909567,350500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,117,878682,350500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,219,492032,200500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,223,482087,200500
785,Kundapura Rural Ayurveda Medical College a2nBdR,Hospital,312,300913,60500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,168,644575,350500
785,Kundapura Rural Ayurveda Medical College aSnCdG,Hospital,232,458870,500
785,Kundapura Rural Ayurveda Medical College a2nAdH,Hospital,286,345938,60500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,233,457837,200500
785,Kundapura Rural Ayurveda Medical College aGnMdH,Hospital,303,316030,60500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,274,369483,200500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,341,255661,60500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,340,257398,60500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,337,261175,60500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,325,279532,60500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,337,261443,60500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,335,264011,60500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,254,410361,200500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,235,453214,200500
785,Kundapura Rural Ayurveda Medical College a2nAdG,Hospital,300,320944,60500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,120,860429,350500
785,Kundapura Rural Ayurveda Medical College aSnCdG,Hospital,253,411647,500
785,Kundapura Rural Ayurveda Medical College aSnTGd,Hospital,292,335256,500
785,Kundapura Rural Ayurveda Medical College a2nAdR,Hospital,292,335158,60500
785,Kundapura Rural Ayurveda Medical College aSnTHd,Hospital,212,508744,500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,119,867656,350500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,195,557349,350500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,123,845568,350500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,181,599985,350500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,107,944191,350500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,108,937841,350500
785,Kundapura Rural Ayurveda Medical College aGnMdK,Hospital,316,295095,60500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,140,756637,350500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,150,713009,200500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,225,477505,200500
785,Kundapura Rural Ayurveda Medical College aSnCdG,Hospital,230,464225,500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,165,654711,350500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,208,521383,200500
785,Kundapura Rural Ayurveda Medical College a1nGd,Hospital,319,289938,35000
785,Kundapura Rural Ayurveda Medical College aGnMdR,Hospital,316,294300,35000
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,201,538269,200500
785,Kundapura Rural Ayurveda Medical College aGnMd,Hospital,326,278497,60500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,157,682743,350500
785,Kundapura Rural Ayurveda Medical College aOnPdN,Hospital,251,416581,200500
785,Kundapura Rural Ayurveda Medical College aOnTdH,Hospital,136,773690,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegSeCH,276,364826,500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,199,545005,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,364,223709,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegGeMH,349,243844,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegGeM,377,206231,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,169,639008,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,154,697394,350500
786,Shri Basaveshwara Ayurvedic Medical,Colleg2eAG,342,253819,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,128,818349,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,183,592901,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,279,359589,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegGeM,367,219099,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegGeMRH,342,253666,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegGeMH,348,244728,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegSeTH,310,304084,500
786,Shri Basaveshwara Ayurvedic Medical,Colleg2eARH,282,354117,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,198,548868,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,237,447352,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegGeM,362,225792,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,253,412037,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegGeMH,362,226274,35000
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,202,535717,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,129,811127,350500
786,Shri Basaveshwara Ayurvedic Medical,Colleg2eBH,322,284204,60500
786,Shri Basaveshwara Ayurvedic Medical,Colleg2eAH,300,321184,60500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,141,749929,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,117,880059,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,138,764471,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,121,852241,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,255,407260,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,195,556811,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,208,521004,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,133,789347,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,178,610708,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,204,530612,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,274,370506,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,173,625743,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegOePN,282,354956,200500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,185,586329,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,214,505562,350500
786,Shri Basaveshwara Ayurvedic Medical,CollegOeTH,102,982337,350500
