year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2023,R2,KEA,STATE_KA,38717,38717,AIR,,"Jaya Jagadguru Murugharajendra Medical College,Davangere,Davangere District",MBBS,GM,,141446,Allotted,29
2023,R2,KEA,STATE_KA,38730,38730,AIR,,"Hassan Institute of Medical Sciences,Near Chamarajendra Hospital,Hassan",MBBS,GMK,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38797,38797,AIR,,"Raichur Institute of Medical Sciences,Sy No.307 & 308, Hyderabad - Road,Raichur",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38848,38848,AIR,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",MBBS,GMH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38866,38866,AIR,,"Gadag Institute of Medical Sciences,MULGUND ROAD,MALLASAMUDRA,GADAG",MBBS,GMR,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38886,38886,AIR,,"SDM College of Medical Sciences and Hospital,Manjushree Nagar, PB ROAD,Sattur,Dharwad",MBBS,GM,,144496,Allotted,29
2023,R2,KEA,STATE_KA,38895,38895,AIR,,"Gadag Institute of Medical Sciences,MULGUND ROAD,MALLASAMUDRA,GADAG",MBBS,3BG,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38936,38936,AIR,,"Chamarajanagar Institute of Medical Science,SURVEY NO 124, YADAPURA,VILLEGE, KASABA HOBLI,CHAMARAJANAGAR",MBBS,2BG,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38979,38979,AIR,,"Gadag Institute of Medical Sciences,MULGUND ROAD,MALLASAMUDRA,GADAG",MBBS,3BG,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38983,38983,AIR,,"Kodagu Institute of Medical Sciences,MADIKERI",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38990,38990,AIR,,"Bangalore Medical College,NO-2, Fort , K R ROAD,Bangalore",MBBS,SCG,,60100,Allotted,29
2023,R2,KEA,STATE_KA,38992,38992,AIR,,"St John Medical College,Bangalore",MBBS,RC8,,777135,Allotted,29
2023,R2,KEA,STATE_KA,38998,38998,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,39046,39046,AIR,,"Koppal Institute of Medical Sciences,GANGAVATI ROAD, KIDDIDAL GATE,OPP DC OFFICE,KOPPAL",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39052,39052,AIR,,"Gadag Institute of Medical Sciences,MULGUND ROAD,MALLASAMUDRA,GADAG",MBBS,2BG,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39075,39075,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,39130,39130,AIR,,"M.S.Ramaiah Medical College,MSR Nagar, MSRIT Post,Mathikere,Bangalore",MBBS,OPN,,2215750,Allotted,29
2023,R2,KEA,STATE_KA,39161,39161,AIR,,"Shimoga Institute of Medical Sciences,Sagar Road,Shimoga",MBBS,GMK,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39193,39193,AIR,,"Karwar Institute of Medical Science,M G ROAD,KARWAR,UTTARA KANNADA",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,39230,39230,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,H.H Road,Shimoga",MBBS,GM,,141446,Allotted,29
2023,R2,KEA,STATE_KA,39244,39244,AIR,,"Adichunchanagiri Institute of Medical Sciences,B.G Nagar,Nagamangal Tq,Bellur, Mandya Dist.",MBBS,GM,,144496,Allotted,29
2023,R2,KEA,STATE_KA,39252,39252,AIR,,"ESI Medical College,Sedam Road,Gulbarga",MBBS,GM,,110100,Allotted,29
