year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2025,R3,KEA,STATE_KA,82466,82466,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,82851,82851,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,83057,83057,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,2BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,83118,83118,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,,Chitradurga",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,83291,83291,AIR,,"Vydehi Institute of Medical Science and Research Centre,No. 82,EPIP Area, Nallurahalli,Bangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,83397,83397,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,83515,83515,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,,Chitradurga",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,83731,83731,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,3AH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,83777,83777,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,83949,83949,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GMH,,156621,Allotted,34
2025,R3,KEA,STATE_KA,84002,84002,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,84042,84042,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,2AG,,156621,Allotted,34
2025,R3,KEA,STATE_KA,84232,84232,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,84272,84272,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,84310,84310,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GMR,,166621,Allotted,34
2025,R3,KEA,STATE_KA,84503,84503,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,84580,84580,AIR,,"Jaya Jagadguru Murugharajendra Medical College,,Davangere District",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,84735,84735,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,3BR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,84802,84802,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,85294,85294,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,85357,85357,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMRH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,85377,85377,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,1H,,64350,Allotted,34
2025,R3,KEA,STATE_KA,85841,85841,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,85938,85938,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,85941,85941,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,86032,86032,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,86607,86607,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,86635,86635,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,2BH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,86682,86682,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,87142,87142,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,87165,87165,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,87614,87614,AIR,,"Kodagu Institute of Medical Sciences,,MADIKERI",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,87728,87728,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,87819,87819,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,OPN,,2215000,Allotted,34
2025,R3,KEA,STATE_KA,87920,87920,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,88169,88169,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,2AH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,88187,88187,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,88485,88485,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,3AH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,88497,88497,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,2AG,,156621,Allotted,34
2025,R3,KEA,STATE_KA,88626,88626,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GMH,,166621,Allotted,34
2025,R3,KEA,STATE_KA,88641,88641,AIR,,"Yadgiri Institute of Medical Sciences,,Yadgiri",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,88702,88702,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,88770,88770,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,89108,89108,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,89193,89193,AIR,,"Chitradurga Medical College and Research Institute,,Chitradurga",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,89369,89369,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,89664,89664,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,89705,89705,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,89722,89722,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,3BR,,166621,Allotted,34
2025,R3,KEA,STATE_KA,90044,90044,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,90339,90339,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,,Chitradurga",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,90509,90509,AIR,,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College,,Dharward",MBBS,GMR,,609084,Allotted,34
2025,R3,KEA,STATE_KA,90769,90769,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMKH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,90854,90854,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,2AR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,90857,90857,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,90884,90884,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,90941,90941,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,90990,90990,AIR,,"Chitradurga Medical College and Research Institute,,Chitradurga",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,91204,91204,AIR,,"Khaja Bande Navaz Institute Of Medical Sciences,Rouza Buzurq,,Gulbarga",MBBS,GMH,,156621,Allotted,34
2025,R3,KEA,STATE_KA,91238,91238,AIR,,"Al-Ameen Medical College,ADMINISTRATIVE BLOCK,VIJAYAPUR",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,91342,91342,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,2AH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,91433,91433,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,91495,91495,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,1G,,153571,Allotted,34
2025,R3,KEA,STATE_KA,91687,91687,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,91735,91735,AIR,,"Adichunchanagiri Institute of Medical Sciences,B.G Nagar,,Bellur, Mandya Dist.",MBBS,GMH,,156621,Allotted,34
2025,R3,KEA,STATE_KA,91742,91742,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,91917,91917,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,92129,92129,AIR,,"Al-Ameen Medical College,ADMINISTRATIVE BLOCK,VIJAYAPUR",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,92264,92264,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,2AH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,92300,92300,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,92347,92347,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,3BH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,92397,92397,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,2AR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,92825,92825,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,2AG,,166621,Allotted,34
2025,R3,KEA,STATE_KA,92905,92905,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,,Chitradurga",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,92961,92961,AIR,,"Al-Ameen Medical College,ADMINISTRATIVE BLOCK,VIJAYAPUR",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,93032,93032,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMKH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,93141,93141,AIR,,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College,,Dharward",MBBS,GMR,,609084,Allotted,34
2025,R3,KEA,STATE_KA,93185,93185,AIR,,"Shymanuru Shivashankarappa Institute Of Medical Sciences,Jnanashankara, NH- 4,Davangere",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,93187,93187,AIR,,"Yenepoya Medical College,University Road, Nithyanandar,Mangalore",MBBS,3BH,,156621,Allotted,34
2025,R3,KEA,STATE_KA,93353,93353,AIR,,"Navodaya Medical College,PB No.26, Navodaya Nagar,Raichur",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,93568,93568,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,93612,93612,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,GMH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,94028,94028,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,94231,94231,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,94557,94557,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,94791,94791,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,2ARH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,95024,95024,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GMK,,153571,Allotted,34
2025,R3,KEA,STATE_KA,95163,95163,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,3AH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,95305,95305,AIR,,"Sapthagiri Institute of Medical Sciences,No.15, chikkasandra,,Bangalore",MBBS,3AH,,182371,Allotted,34
2025,R3,KEA,STATE_KA,95321,95321,AIR,,"Khaja Bande Navaz Institute Of Medical Sciences,Rouza Buzurq,,Gulbarga",MBBS,3AH,,156621,Allotted,34
2025,R3,KEA,STATE_KA,95410,95410,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,95448,95448,AIR,,"Siddaganga Medical College and Research Institute,,Tumakuru",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,95682,95682,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,95767,95767,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,95905,95905,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,2AG,,166621,Allotted,34
2025,R3,KEA,STATE_KA,95918,95918,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,95963,95963,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,96066,96066,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,96177,96177,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,2AG,,166621,Allotted,34
2025,R3,KEA,STATE_KA,96179,96179,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,2AG,,166621,Allotted,34
2025,R3,KEA,STATE_KA,96678,96678,AIR,,"Khaja Bande Navaz Institute Of Medical Sciences,Rouza Buzurq,,Gulbarga",MBBS,2AG,,156621,Allotted,34
2025,R3,KEA,STATE_KA,96808,96808,AIR,,"PES University Institute of Medical Sceinces and Research,Electronic city,BANGALORE",MBBS,1G,,156621,Allotted,34
2025,R3,KEA,STATE_KA,97030,97030,AIR,,"Khaja Bande Navaz Institute Of Medical Sciences,Rouza Buzurq,,Gulbarga",MBBS,2AG,,156621,Allotted,34
2025,R3,KEA,STATE_KA,97108,97108,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,98063,98063,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,98133,98133,AIR,,"Sri Madhusudan Sai Institute of Medical Sciences and Research,,Muddenahalli,CHIKK ABALLAPURA",MBBS,2AG,,0,Allotted,34
2025,R3,KEA,STATE_KA,98449,98449,AIR,,"S R Patil Medical College Hospital and Research Center,Badagandi,BAGALKOT",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,98704,98704,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,1G,,153571,Allotted,34
2025,R3,KEA,STATE_KA,98890,98890,AIR,,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College,,Dharward",MBBS,2AG,,609084,Allotted,34
2025,R3,KEA,STATE_KA,99168,99168,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,99251,99251,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMRH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,99395,99395,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,99604,99604,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,99640,99640,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,99642,99642,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,99816,99816,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,1G,,166621,Allotted,34
2025,R3,KEA,STATE_KA,100154,100154,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,1G,,153571,Allotted,34
2025,R3,KEA,STATE_KA,100337,100337,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,100486,100486,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,100552,100552,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,101455,101455,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,2AH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,101580,101580,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,102283,102283,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,102289,102289,AIR,,"SRI CHAMUNDESHWARI MEDICAL COLLEGE, HOSPITAL AND RESEARCH INST,,CHANNAPATNA, RAMANAGARA",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,102349,102349,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,103054,103054,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,2AH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,103351,103351,AIR,,"Yadgiri Institute of Medical Sciences,,Yadgiri",MBBS,GMRH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,103581,103581,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,103870,103870,AIR,,"SRI CHAMUNDESHWARI MEDICAL COLLEGE, HOSPITAL AND RESEARCH INST,,CHANNAPATNA, RAMANAGARA",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,104024,104024,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,1R,,166621,Allotted,34
2025,R3,KEA,STATE_KA,104305,104305,AIR,,"Farookh Academy of Medical Education Hospital and Research Institute, Mysore Madikeri Road, Near Illavala Hunsur Taluk, Mysore District",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,104338,104338,AIR,,"Koppal Institute of Medical Sciences,GANGAVATI ROAD, KIDDIDAL GATE,,KOPPAL",MBBS,3BRH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,104507,104507,AIR,,"Yadgiri Institute of Medical Sciences,,Yadgiri",MBBS,GMRH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,105225,105225,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,,Chitradurga",MBBS,2AH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,105818,105818,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,106022,106022,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,106131,106131,AIR,,"Siddaganga Medical College and Research Institute,,Tumakuru",MBBS,2AH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,106278,106278,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,106404,106404,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMPH,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,106652,106652,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,107053,107053,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,107205,107205,AIR,,"Chamarajanagar Institute of Medical Science,SURVEY NO 124, YADAPURA,CHAMARAJANAG AR",MBBS,1H,,64350,Allotted,34
2025,R3,KEA,STATE_KA,107383,107383,AIR,,"Khaja Bande Navaz Institute Of Medical Sciences,Rouza Buzurq,,Gulbarga",MBBS,2AH,,156621,Allotted,34
2025,R3,KEA,STATE_KA,107775,107775,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,108000,108000,AIR,,"Navodaya Medical College,PB No.26, Navodaya Nagar,Raichur",MBBS,2AH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,108184,108184,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,108689,108689,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,108713,108713,AIR,,"Chitradurga Medical College and Research Institute,,Chitradurga",MBBS,1H,,64350,Allotted,34
2025,R3,KEA,STATE_KA,108919,108919,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,2AH,,156621,Allotted,34
2025,R3,KEA,STATE_KA,109065,109065,AIR,,"BGS Global Institute of Medical Sciences,# 67, BGS Health & Education,Kengeri, Bangalore",MBBS,2ARH,,153571,Allotted,34
2025,R3,KEA,STATE_KA,109071,109071,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,109275,109275,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,1H,,153571,Allotted,34
2025,R3,KEA,STATE_KA,109348,109348,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,109556,109556,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,109806,109806,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,109855,109855,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,111042,111042,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,111304,111304,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GMPH,,1200117,Allotted,34
