year,round,college_code,college_name,seat_type,category,seats
2022,R2,D442,"H.K.E.D.C., Gulbarga",PRIVATE,TOTAL,26
2022,R2,D443,"RABCTDC, Gulbarga",PRIVATE,GMP,8
2022,R2,D443,"RABCTDC, Gulbarga",PRIVATE,GMPH,2
2022,R2,D443,"RABCTDC, Gulbarga",PRIVATE,MMH,35
2022,R2,D443,"RABCTDC, Gulbarga",PRIVATE,OPN,5
2022,R2,D443,"RABCTDC, Gulbarga",PRIVATE,TOTAL,50
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",PRIVATE,GMP,3
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",PRIVATE,GMPH,10
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",PRIVATE,OPN,1
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",PRIVATE,TOTAL,14
2022,R2,D445,"SBPIDS, Bidar",PRIVATE,GMP,1
2022,R2,D445,"SBPIDS, Bidar",PRIVATE,GMPH,6
2022,R2,D445,"SBPIDS, Bidar",PRIVATE,OPN,2
2022,R2,D445,"SBPIDS, Bidar",PRIVATE,TOTAL,9
2022,R2,D446,"AMEDC, Raichur",PRIVATE,GMP,1
2022,R2,D446,"AMEDC, Raichur",PRIVATE,GMPH,10
2022,R2,D446,"AMEDC, Raichur",PRIVATE,OPN,1
2022,R2,D446,"AMEDC, Raichur",PRIVATE,TOTAL,12
2022,R2,D447,"NDC, Raichur",PRIVATE,GMP,6
2022,R2,D447,"NDC, Raichur",PRIVATE,GMPH,2
2022,R2,D447,"NDC, Raichur",PRIVATE,MEH,37
2022,R2,D447,"NDC, Raichur",PRIVATE,OPN,6
2022,R2,D447,"NDC, Raichur",PRIVATE,TOTAL,51
2022,R2,D551,"CIDS, Coorg District",PRIVATE,GMP,2
2022,R2,D551,"CIDS, Coorg District",PRIVATE,MK,15
2022,R2,D551,"CIDS, Coorg District",PRIVATE,OPN,1
2022,R2,D551,"CIDS, Coorg District",PRIVATE,TOTAL,18
2022,R2,D555,"KVGDC, Dakshina Kannada",PRIVATE,GMP,18
2022,R2,D555,"KVGDC, Dakshina Kannada",PRIVATE,OPN,17
2022,R2,D555,"KVGDC, Dakshina Kannada",PRIVATE,TOTAL,35
2022,R2,D556,"AJIDS, Mangalore",PRIVATE,GMP,7
2022,R2,D556,"AJIDS, Mangalore",PRIVATE,MU,37
2022,R2,D556,"AJIDS, Mangalore",PRIVATE,OPN,7
2022,R2,D556,"AJIDS, Mangalore",PRIVATE,TOTAL,51
2022,R2,D557,"SIDS, Mangalore",PRIVATE,GMP,8
2022,R2,D557,"SIDS, Mangalore",PRIVATE,MU,34
2022,R2,D557,"SIDS, Mangalore",PRIVATE,OPN,5
2022,R2,D557,"SIDS, Mangalore",PRIVATE,TOTAL,47
2022,R2,D661,"B.D.C., Davangere",PRIVATE,GMP,9
2022,R2,D661,"B.D.C., Davangere",PRIVATE,OPN,7
2022,R2,D661,"B.D.C., Davangere",PRIVATE,TOTAL,16
2022,R2,D662,"C.D.S., Davangere",PRIVATE,GMP,15
2022,R2,D662,"C.D.S., Davangere",PRIVATE,OPN,9
2022,R2,D662,"C.D.S., Davangere",PRIVATE,TOTAL,24
2022,R2,D663,"SETDC, Shimoga",PRIVATE,GMP,15
2022,R2,D663,"SETDC, Shimoga",PRIVATE,OPN,12
2022,R2,D663,"SETDC, Shimoga",PRIVATE,TOTAL,27
2022,R2,D664,"SJMDC, Chitradurga",PRIVATE,GMP,10
2022,R2,D664,"SJMDC, Chitradurga",PRIVATE,OPN,8
2022,R2,D664,"SJMDC, Chitradurga",PRIVATE,TOTAL,18
2022,R2,D665,"SIDS, Shimoga",PRIVATE,GMP,6
2022,R2,D665,"SIDS, Shimoga",PRIVATE,ME,37
2022,R2,D665,"SIDS, Shimoga",PRIVATE,OPN,6
2022,R2,D665,"SIDS, Shimoga",PRIVATE,TOTAL,49
2022,R2,M002,"Dr.AMC, Bangalore",NRI,NRI,13
2022,R2,M002,"Dr.AMC, Bangalore",NRI,TOTAL,13
2022,R2,M003,"KIMS, Bangalore",NRI,NRI,10
2022,R2,M003,"KIMS, Bangalore",NRI,TOTAL,10
2022,R2,M004,"MSRMC, Bangalore",NRI,NRI,3
2022,R2,M004,"MSRMC, Bangalore",NRI,TOTAL,3
2022,R2,M005,"KBNIMS, Gulbarga",NRI,NRI,23
2022,R2,M005,"KBNIMS, Gulbarga",NRI,TOTAL,23
2022,R2,M008,"MVJMC, Channasandra, Bangalor",NRI,NRI,23
2022,R2,M008,"MVJMC, Channasandra, Bangalor",NRI,TOTAL,23
2022,R2,M009,"VIMSRC, Bangalore",NRI,NRI,30
2022,R2,M009,"VIMSRC, Bangalore",NRI,TOTAL,30
2022,R2,M010,"AJIMS, Mangalore",NRI,NRI,22
2022,R2,M010,"AJIMS, Mangalore",NRI,TOTAL,22
2022,R2,M020,"SBMC, Chitradurga",NRI,NRI,22
2022,R2,M020,"SBMC, Chitradurga",NRI,TOTAL,22
2022,R2,M023,"AIMS, Bellur, Mandya Dist.",NRI,NRI,38
2022,R2,M023,"AIMS, Bellur, Mandya Dist.",NRI,TOTAL,38
2022,R2,M033,"AAMC, Vijayapur",NRI,NRI,22
2022,R2,M033,"AAMC, Vijayapur",NRI,TOTAL,22
2022,R2,M035,"SNMC, Bagalkot",NRI,NRI,37
2022,R2,M035,"SNMC, Bagalkot",NRI,TOTAL,37
2022,R2,M036,"SDMCMSH, Dharwad",NRI,NRI,21
2022,R2,M036,"SDMCMSH, Dharwad",NRI,TOTAL,21
2022,R2,M042,"MRMC, Kalaburgi",NRI,NRI,22
2022,R2,M042,"MRMC, Kalaburgi",NRI,TOTAL,22
2022,R2,M043,"NMC, Raichur",NRI,NRI,30
2022,R2,M043,"NMC, Raichur",NRI,TOTAL,30
2022,R2,M050,"FMIMER, Mangalore",NRI,NRI,8
2022,R2,M050,"FMIMER, Mangalore",NRI,TOTAL,8
2022,R2,M054,"KVGMC, Dakshina Kannada",NRI,NRI,14
2022,R2,M054,"KVGMC, Dakshina Kannada",NRI,TOTAL,14
2022,R2,M061,"JJMMC, Davangere District",NRI,NRI,37
2022,R2,M061,"JJMMC, Davangere District",NRI,TOTAL,37
2022,R2,M062,"SSIMS, Davangere",NRI,NRI,30
2022,R2,M062,"SSIMS, Davangere",NRI,TOTAL,30
2022,R2,M064,"SGIMS, Bangalore",NRI,NRI,38
2022,R2,M064,"SGIMS, Bangalore",NRI,TOTAL,38
2022,R2,M065,"SIMRC, Mangalore",NRI,NRI,23
2022,R2,M065,"SIMRC, Mangalore",NRI,TOTAL,23
2022,R2,M067,"TSMC, Shimoga",NRI,NRI,30
2022,R2,M067,"TSMC, Shimoga",NRI,TOTAL,30
2022,R2,M068,"BGSGIMS, Kengeri, Bangalore",NRI,NRI,23
2022,R2,M068,"BGSGIMS, Kengeri, Bangalore",NRI,TOTAL,23
2022,R2,M069,"SIMSRIH, Tumkur",NRI,NRI,22
2022,R2,M069,"SIMSRIH, Tumkur",NRI,TOTAL,22
2022,R2,M071,"OMC, Bangalore",NRI,NRI,23
2022,R2,M071,"OMC, Bangalore",NRI,TOTAL,23
2022,R2,M078,"AKIMSRC, Bangalore",NRI,NRI,23
2022,R2,M078,"AKIMSRC, Bangalore",NRI,TOTAL,23
2022,R2,M079,"KAMC, Mangalore",NRI,NRI,22
2022,R2,M079,"KAMC, Mangalore",NRI,TOTAL,22
2022,R2,M081,"EPMC, Bangalore",NRI,NRI,23
2022,R2,M081,"EPMC, Bangalore",NRI,TOTAL,23
2022,R2,M083,"CDSIMER, Harohalli Hobli, Rama",NRI,TOTAL,22
2022,R2,M088,"GRMCRC, Mangalore",NRI,NRI,22
2022,R2,M088,"GRMCRC, Mangalore",NRI,TOTAL,22
2022,R2,M090,"SMCRI, Tumakuru",NRI,NRI,22
2022,R2,M090,"SMCRI, Tumakuru",NRI,TOTAL,22
2022,R2,D102,"Dr.MRADC, Bangalore",NRI,NRI,15
2022,R2,D102,"Dr.MRADC, Bangalore",NRI,TOTAL,15
2022,R2,D103,"VSDC, Bangalore",NRI,NRI,15
2022,R2,D103,"VSDC, Bangalore",NRI,TOTAL,15
2022,R2,D104,"MSRDC, Bangalore",NRI,NRI,7
2022,R2,D104,"MSRDC, Bangalore",NRI,TOTAL,7
2022,R2,D108,"M.C.D.S., Bangalore",NRI,NRI,15
2022,R2,D108,"M.C.D.S., Bangalore",NRI,TOTAL,15
2022,R2,D111,"D.S.C.D.S., Bangalore",NRI,NRI,9
2022,R2,D111,"D.S.C.D.S., Bangalore",NRI,TOTAL,9
2022,R2,D112,"O.D.C., Bangalore",NRI,NRI,15
2022,R2,D112,"O.D.C., Bangalore",NRI,TOTAL,15
2022,R2,D113,"RGDC, Bangalore",NRI,NRI,15
2022,R2,D113,"RGDC, Bangalore",NRI,TOTAL,15
2022,R2,D114,"R.R.D.C., Bangalore",NRI,NRI,15
2022,R2,D114,"R.R.D.C., Bangalore",NRI,TOTAL,15
2022,R2,D115,"RVDC, Bangalore",NRI,NRI,6
2022,R2,D115,"RVDC, Bangalore",NRI,TOTAL,6
2022,R2,D116,"K.C.D.S., Road, Bangalore",NRI,NRI,9
2022,R2,D116,"K.C.D.S., Road, Bangalore",NRI,TOTAL,9
2022,R2,D118,"BIDS, Bangalore",NRI,NRI,9
2022,R2,D118,"BIDS, Bangalore",NRI,TOTAL,9
2022,R2,D119,"K.L.E.D.C., Bangalore",NRI,NRI,8
2022,R2,D119,"K.L.E.D.C., Bangalore",NRI,TOTAL,8
2022,R2,D120,"VDC, Bangalore",NRI,NRI,6
2022,R2,D120,"VDC, Bangalore",NRI,TOTAL,6
2022,R2,D121,"KGFCDS, K.G.F.",NRI,NRI,6
2022,R2,D121,"KGFCDS, K.G.F.",NRI,TOTAL,6
2022,R2,D122,"VIDSRC, Bangalore",NRI,NRI,8
2022,R2,D122,"VIDSRC, Bangalore",NRI,TOTAL,8
2022,R2,D224,"F.D.C., Mysore",NRI,NRI,6
2022,R2,D224,"F.D.C., Mysore",NRI,TOTAL,6
2022,R2,D225,"SHDCH, Hassan",NRI,NRI,6
2022,R2,D225,"SHDCH, Hassan",NRI,TOTAL,6
2022,R2,D333,"AADC, Bijapur",NRI,NRI,6
2022,R2,D333,"AADC, Bijapur",NRI,TOTAL,6
2022,R2,D335,"MMDC, Belgaum",NRI,NRI,8
2022,R2,D335,"MMDC, Belgaum",NRI,TOTAL,8
2022,R2,D336,"PMNGMDC, Bagalkot",NRI,NRI,15
2022,R2,D336,"PMNGMDC, Bagalkot",NRI,TOTAL,15
2022,R2,D337,"SDMDC, Dharwad",NRI,NRI,8
2022,R2,D337,"SDMDC, Dharwad",NRI,TOTAL,8
2022,R2,D442,"H.K.E.D.C., Gulbarga",NRI,NRI,15
2022,R2,D442,"H.K.E.D.C., Gulbarga",NRI,TOTAL,15
2022,R2,D443,"RABCTDC, Gulbarga",NRI,NRI,15
2022,R2,D443,"RABCTDC, Gulbarga",NRI,TOTAL,15
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",NRI,NRI,6
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",NRI,TOTAL,6
2022,R2,D445,"SBPIDS, Bidar",NRI,NRI,6
2022,R2,D445,"SBPIDS, Bidar",NRI,TOTAL,6
2022,R2,D446,"AMEDC, Raichur",NRI,NRI,6
2022,R2,D446,"AMEDC, Raichur",NRI,TOTAL,6
2022,R2,D447,"NDC, Raichur",NRI,NRI,15
2022,R2,D447,"NDC, Raichur",NRI,TOTAL,15
2022,R2,D551,"CIDS, Coorg District",NRI,NRI,6
2022,R2,D551,"CIDS, Coorg District",NRI,TOTAL,6
2022,R2,D555,"KVGDC, Dakshina Kannada",NRI,NRI,15
2022,R2,D555,"KVGDC, Dakshina Kannada",NRI,TOTAL,15
2022,R2,D556,"AJIDS, Mangalore",NRI,NRI,15
2022,R2,D556,"AJIDS, Mangalore",NRI,TOTAL,15
2022,R2,D557,"SIDS, Mangalore",NRI,NRI,15
2022,R2,D557,"SIDS, Mangalore",NRI,TOTAL,15
2022,R2,D661,"B.D.C., Davangere",NRI,NRI,15
2022,R2,D661,"B.D.C., Davangere",NRI,TOTAL,15
2022,R2,D662,"C.D.S., Davangere",NRI,NRI,15
2022,R2,D662,"C.D.S., Davangere",NRI,TOTAL,15
2022,R2,D663,"SETDC, Shimoga",NRI,NRI,15
2022,R2,D663,"SETDC, Shimoga",NRI,TOTAL,15
2022,R2,D664,"SJMDC, Chitradurga",NRI,NRI,9
2022,R2,D664,"SJMDC, Chitradurga",NRI,TOTAL,9
2022,R2,D665,"SIDS, Shimoga",NRI,NRI,14
2022,R2,D665,"SIDS, Shimoga",NRI,TOTAL,14
2022,R2,M002,"Dr.AMC, Bangalore",OTHERS,OTH,3
2022,R2,M002,"Dr.AMC, Bangalore",OTHERS,TOTAL,3
2022,R2,M003,"KIMS, Bangalore",OTHERS,OTH,4
2022,R2,M003,"KIMS, Bangalore",OTHERS,TOTAL,4
2022,R2,M004,"MSRMC, Bangalore",OTHERS,OTH,5
2022,R2,M004,"MSRMC, Bangalore",OTHERS,TOTAL,5
2022,R2,M005,"KBNIMS, Gulbarga",OTHERS,OTH,4
2022,R2,M005,"KBNIMS, Gulbarga",OTHERS,TOTAL,4
2022,R2,M008,"MVJMC, Channasandra, Bangalor",OTHERS,OTH,2
2022,R2,M008,"MVJMC, Channasandra, Bangalor",OTHERS,TOTAL,2
2022,R2,M009,"VIMSRC, Bangalore",OTHERS,OTH,6
2022,R2,M009,"VIMSRC, Bangalore",OTHERS,TOTAL,6
2022,R2,M010,"AJIMS, Mangalore",OTHERS,OTH,2
2022,R2,M010,"AJIMS, Mangalore",OTHERS,TOTAL,2
2022,R2,M020,"SBMC, Chitradurga",OTHERS,OTH,5
2022,R2,M020,"SBMC, Chitradurga",OTHERS,TOTAL,5
2022,R2,M023,"AIMS, Bellur, Mandya Dist.",OTHERS,OTH,9
2022,R2,M023,"AIMS, Bellur, Mandya Dist.",OTHERS,TOTAL,9
2022,R2,M033,"AAMC, Vijayapur",OTHERS,OTH,4
2022,R2,M033,"AAMC, Vijayapur",OTHERS,TOTAL,4
2022,R2,M035,"SNMC, Bagalkot",OTHERS,OTH,6
2022,R2,M035,"SNMC, Bagalkot",OTHERS,TOTAL,6
2022,R2,M036,"SDMCMSH, Dharwad",OTHERS,OTH,7
2022,R2,M036,"SDMCMSH, Dharwad",OTHERS,TOTAL,7
2022,R2,M042,"MRMC, Kalaburgi",OTHERS,OTH,3
2022,R2,M042,"MRMC, Kalaburgi",OTHERS,TOTAL,3
2022,R2,M043,"NMC, Raichur",OTHERS,OTH,6
2022,R2,M043,"NMC, Raichur",OTHERS,TOTAL,6
2022,R2,M050,"FMIMER, Mangalore",OTHERS,OTH,2
2022,R2,M050,"FMIMER, Mangalore",OTHERS,TOTAL,2
2022,R2,M054,"KVGMC, Dakshina Kannada",OTHERS,OTH,5
2022,R2,M054,"KVGMC, Dakshina Kannada",OTHERS,TOTAL,5
2022,R2,M061,"JJMMC, Davangere District",OTHERS,OTH,9
2022,R2,M061,"JJMMC, Davangere District",OTHERS,TOTAL,9
2022,R2,M062,"SSIMS, Davangere",OTHERS,OTH,6
2022,R2,M062,"SSIMS, Davangere",OTHERS,TOTAL,6
2022,R2,M064,"SGIMS, Bangalore",OTHERS,OTH,6
2022,R2,M064,"SGIMS, Bangalore",OTHERS,TOTAL,6
2022,R2,M065,"SIMRC, Mangalore",OTHERS,OTH,6
2022,R2,M065,"SIMRC, Mangalore",OTHERS,TOTAL,6
2022,R2,M067,"TSMC, Shimoga",OTHERS,OTH,7
2022,R2,M067,"TSMC, Shimoga",OTHERS,TOTAL,7
2022,R2,M068,"BGSGIMS, Kengeri, Bangalore",OTHERS,OTH,5
2022,R2,M068,"BGSGIMS, Kengeri, Bangalore",OTHERS,TOTAL,5
2022,R2,M069,"SIMSRIH, Tumkur",OTHERS,OTH,4
2022,R2,M069,"SIMSRIH, Tumkur",OTHERS,TOTAL,4
2022,R2,M071,"OMC, Bangalore",OTHERS,OTH,4
2022,R2,M071,"OMC, Bangalore",OTHERS,TOTAL,4
2022,R2,M078,"AKIMSRC, Bangalore",OTHERS,OTH,4
2022,R2,M078,"AKIMSRC, Bangalore",OTHERS,TOTAL,4
2022,R2,M079,"KAMC, Mangalore",OTHERS,OTH,7
2022,R2,M079,"KAMC, Mangalore",OTHERS,TOTAL,7
2022,R2,M081,"EPMC, Bangalore",OTHERS,OTH,5
2022,R2,M081,"EPMC, Bangalore",OTHERS,TOTAL,5
2022,R2,M083,"CDSIMER, Harohalli Hobli, Rama",OTHERS,OTH,7
2022,R2,M083,"CDSIMER, Harohalli Hobli, Rama",OTHERS,TOTAL,7
2022,R2,M088,"GRMCRC, Mangalore",OTHERS,OTH,6
2022,R2,M088,"GRMCRC, Mangalore",OTHERS,TOTAL,6
2022,R2,M090,"SMCRI, Tumakuru",OTHERS,OTH,5
2022,R2,M090,"SMCRI, Tumakuru",OTHERS,TOTAL,5
2022,R2,D102,"Dr.MRADC, Bangalore",OTHERS,OTH,3
2022,R2,D102,"Dr.MRADC, Bangalore",OTHERS,TOTAL,3
2022,R2,D103,"VSDC, Bangalore",OTHERS,OTH,5
2022,R2,D103,"VSDC, Bangalore",OTHERS,TOTAL,5
2022,R2,D104,"MSRDC, Bangalore",OTHERS,OTH,3
2022,R2,D104,"MSRDC, Bangalore",OTHERS,TOTAL,3
2022,R2,D108,"M.C.D.S., Bangalore",OTHERS,OTH,3
2022,R2,D108,"M.C.D.S., Bangalore",OTHERS,TOTAL,3
2022,R2,D111,"D.S.C.D.S., Bangalore",OTHERS,OTH,1
2022,R2,D111,"D.S.C.D.S., Bangalore",OTHERS,TOTAL,1
2022,R2,D112,"O.D.C., Bangalore",OTHERS,OTH,3
2022,R2,D112,"O.D.C., Bangalore",OTHERS,TOTAL,3
2022,R2,D113,"RGDC, Bangalore",OTHERS,OTH,3
2022,R2,D113,"RGDC, Bangalore",OTHERS,TOTAL,3
2022,R2,D114,"R.R.D.C., Bangalore",OTHERS,OTH,1
2022,R2,D114,"R.R.D.C., Bangalore",OTHERS,TOTAL,1
2022,R2,D115,"RVDC, Bangalore",OTHERS,OTH,1
2022,R2,D115,"RVDC, Bangalore",OTHERS,TOTAL,1
2022,R2,D116,"K.C.D.S., Road, Bangalore",OTHERS,OTH,1
2022,R2,D116,"K.C.D.S., Road, Bangalore",OTHERS,TOTAL,1
2022,R2,D118,"BIDS, Bangalore",OTHERS,OTH,2
2022,R2,D118,"BIDS, Bangalore",OTHERS,TOTAL,2
2022,R2,D119,"K.L.E.D.C., Bangalore",OTHERS,OTH,1
2022,R2,D119,"K.L.E.D.C., Bangalore",OTHERS,TOTAL,1
2022,R2,D120,"VDC, Bangalore",OTHERS,OTH,1
2022,R2,D120,"VDC, Bangalore",OTHERS,TOTAL,1
2022,R2,D121,"KGFCDS, K.G.F.",OTHERS,OTH,2
2022,R2,D121,"KGFCDS, K.G.F.",OTHERS,TOTAL,2
2022,R2,D122,"VIDSRC, Bangalore",OTHERS,OTH,2
2022,R2,D122,"VIDSRC, Bangalore",OTHERS,TOTAL,2
2022,R2,D224,"F.D.C., Mysore",OTHERS,OTH,1
2022,R2,D224,"F.D.C., Mysore",OTHERS,TOTAL,1
2022,R2,D225,"SHDCH, Hassan",OTHERS,OTH,2
2022,R2,D225,"SHDCH, Hassan",OTHERS,TOTAL,2
2022,R2,D335,"MMDC, Belgaum",OTHERS,OTH,1
2022,R2,D335,"MMDC, Belgaum",OTHERS,TOTAL,1
2022,R2,D336,"PMNGMDC, Bagalkot",OTHERS,OTH,4
2022,R2,D336,"PMNGMDC, Bagalkot",OTHERS,TOTAL,4
2022,R2,D337,"SDMDC, Dharwad",OTHERS,OTH,4
2022,R2,D337,"SDMDC, Dharwad",OTHERS,TOTAL,4
2022,R2,D442,"H.K.E.D.C., Gulbarga",OTHERS,OTH,3
2022,R2,D442,"H.K.E.D.C., Gulbarga",OTHERS,TOTAL,3
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",OTHERS,OTH,1
2022,R2,D444,"HKDETDC, Humnabad, Bidar Dist",OTHERS,TOTAL,1
2022,R2,D446,"AMEDC, Raichur",OTHERS,OTH,2
2022,R2,D446,"AMEDC, Raichur",OTHERS,TOTAL,2
2022,R2,D447,"NDC, Raichur",OTHERS,OTH,4
2022,R2,D447,"NDC, Raichur",OTHERS,TOTAL,4
2022,R2,D551,"CIDS, Coorg District",OTHERS,OTH,1
2022,R2,D551,"CIDS, Coorg District",OTHERS,TOTAL,1
2022,R2,D555,"KVGDC, Dakshina Kannada",OTHERS,OTH,4
2022,R2,D555,"KVGDC, Dakshina Kannada",OTHERS,TOTAL,4
2022,R2,D556,"AJIDS, Mangalore",OTHERS,OTH,4
2022,R2,D556,"AJIDS, Mangalore",OTHERS,TOTAL,4
2022,R2,D557,"SIDS, Mangalore",OTHERS,OTH,3
2022,R2,D557,"SIDS, Mangalore",OTHERS,TOTAL,3
2022,R2,D661,"B.D.C., Davangere",OTHERS,OTH,2
2022,R2,D661,"B.D.C., Davangere",OTHERS,TOTAL,2
2022,R2,D662,"C.D.S., Davangere",OTHERS,OTH,3
2022,R2,D662,"C.D.S., Davangere",OTHERS,TOTAL,3
2022,R2,D663,"SETDC, Shimoga",OTHERS,OTH,4
2022,R2,D663,"SETDC, Shimoga",OTHERS,TOTAL,4
2022,R2,D664,"SJMDC, Chitradurga",OTHERS,OTH,3
2022,R2,D664,"SJMDC, Chitradurga",OTHERS,TOTAL,3
2022,R2,D665,"SIDS, Shimoga",OTHERS,OTH,2
2022,R2,D665,"SIDS, Shimoga",OTHERS,TOTAL,2
